Male,United States,50,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by government,Microsoft Azure Machine Learning,Other,SQL,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping)","Blogs,College/University,Conferences,Kaggle,Textbook,Trade book",,Very useful,Very useful,,Somewhat useful,,Somewhat useful,,,,,,,,Very useful,Somewhat useful,,,"KDnuggets Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Some college/university study without earning a bachelor's degree,Electrical Engineering,More than 10 years,DBA/Database Engineer,University courses,10,10,40,40,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,Government,"1,000 to 4,999 employees",Increased significantly,Less than one year,I was contacted directly by someone at the company (e.g. internal recruiter),Not very important,Other,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers","Text data,Relational data",Sometimes,10GB,"Bayesian Techniques,Decision Trees,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression,RNNs,SVMs","Jupyter notebooks,Microsoft Azure Machine Learning,Microsoft R Server (Formerly Revolution Analytics),Microsoft SQL Server Data Mining,Python,R,SQL",,,,,,,,,,,,,,,,,Sometimes,,,,,Sometimes,,Most of the time,Sometimes,,,,,,Sometimes,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"A/B Testing,Cross-Validation,Data Visualization,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,Text Analytics,Time Series Analysis",Often,,,,,Most of the time,Most of the time,,,,,Sometimes,,Sometimes,,Often,,Sometimes,Sometimes,,Sometimes,,Sometimes,,,,,,Sometimes,Sometimes,,,,50,10,10,20,10,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Explaining data science to others,Lack of data science talent in the organization,Organization is small and cannot afford a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Most of the time,,,,,Most of the time,,,Often,,,,,,,Often,,,,Most of the time,Often,,51-75% of projects,More external than internal,Standalone Team,"Census and other government data, such as NOAA",dirty data and a silo mentality ,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Key-value store (e.g. Redis/Riak),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Share Drive/SharePoint",,Git,Sometimes,120000,USD,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,United States,28,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,TensorFlow,Survival Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search","Blogs,Kaggle,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A",,Somewhat useful,,,,,Very useful,,,Somewhat useful,Very useful,Very useful,,Somewhat useful,,,,,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Other,3 to 5 years,"Business Analyst,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,40,15,0,5,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Financial,20 to 99 employees,Stayed the same,Less than one year,I was contacted directly by someone at the company (e.g. internal recruiter),Not very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Basic laptop (Macbook),Relational data,Sometimes,100MB,"Regression/Logistic Regression,SVMs","Amazon Web services,Hadoop/Hive/Pig,Jupyter notebooks,Python,R,Spark / MLlib,Other",,Most of the time,,,,,,,Rarely,,,,,,,,Sometimes,,,,,,,,,,,,,,Sometimes,,Sometimes,,,,,,,,Rarely,,,,,,,,Sometimes,,,"Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,SVMs",,,,,,Sometimes,Rarely,Rarely,,,,,,,,Often,,,,,,,,,,,,Sometimes,,,,,,40,25,15,5,15,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Lack of data science talent in the organization,Organization is small and cannot afford a data science team,Privacy issues",Often,Sometimes,,,,,,,Often,,,,,,,Often,Rarely,,,,,,10-25% of projects,Approximately half internal and half external,IT Department,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)",Commercial Data Platform,,Git,Rarely,117000,USD,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,United States,35,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,TensorFlow,Deep learning,Python,I collect my own data (e.g. web-scraping),"Blogs,Conferences,Stack Overflow Q&A,Textbook",,Very useful,,,Very useful,,,,,,,,,Somewhat useful,Somewhat useful,,,,"Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman),Talking Machines Podcast,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,,Doctoral degree,Physics,More than 10 years,"Data Scientist,Researcher",Self-taught,60,0,20,0,20,0,"Adversarial Learning,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Technology,100 to 499 employees,Stayed the same,3-5 years,An external recruiter or headhunter,Important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and private datacenters,Other,Always,100GB,"Bayesian Techniques,Gradient Boosted Machines,Random Forests","C/C++,Jupyter notebooks,Python,SQL,TensorFlow,Unix shell / awk",,,,Sometimes,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,Most of the time,,,,Sometimes,,Most of the time,,,,"Bayesian Techniques,Decision Trees,Gradient Boosted Machines,Random Forests",,,Sometimes,,,,,Most of the time,,,,Most of the time,,,,,,,,,,,Most of the time,,,,,,,,,,,30,40,10,15,5,0,"Enough to code it again from scratch, albeit it may run slowly","Dirty data,Unavailability of/difficult access to data",,,,,Sometimes,,,,,,,,,,,,,,,,Often,,76-99% of projects,Entirely internal,Other,VirusTotal,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Other,Internal flask app,Git,Most of the time,165000,USD,Has increased 20% or more,9,,,,,,,,,,,,,,,,,,
Female,United States,34,Employed full-time,,,Yes,,Other,Fine,Employed by professional services/consulting firm,TensorFlow,Neural Nets,R,University/Non-profit research group websites,"Blogs,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,Very useful,,,,,,,,Somewhat useful,Somewhat useful,Very useful,,Very useful,,,,Somewhat useful,"Data Elixir Newsletter,FlowingData Blog,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,A humanities discipline,6 to 10 years,Researcher,"Online courses (coursera, udemy, edx, etc.)",70,10,5,15,0,0,Natural Language Processing,"Decision Trees - Random Forests,Support Vector Machines (SVMs)",A doctoral degree,Other,100 to 499 employees,Stayed the same,Don't know,A general-purpose job board,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Text data,,1GB,"Bayesian Techniques,Ensemble Methods,Gradient Boosted Machines,Regression/Logistic Regression","Python,R,SAS Base,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Most of the time,,,,,Often,,,,Often,,,,,,,,,,"Bayesian Techniques,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Logistic Regression,Natural Language Processing,PCA and Dimensionality Reduction,Simulation,SVMs,Text Analytics",,,Sometimes,,,Sometimes,Most of the time,Sometimes,Sometimes,,,,,,,Sometimes,,,Sometimes,,Sometimes,,,,,,Sometimes,Sometimes,Often,,,,,50,10,10,20,10,0,Enough to tune the parameters properly,"Dirty data,Privacy issues",,,,,Sometimes,,,,,,,,,,,,Sometimes,,,,,,100% of projects,Do not know,Other,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Company Developed Platform,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Never,86000,USD,Has increased 20% or more,9,,,,,,,,,,,,,,,,,,
Male,United States,60,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,32,Employed full-time,,,No,Yes,Programmer,Fine,Employed by a company that doesn't perform advanced analytics,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Conferences,Kaggle,Newsletters,Online courses,Personal Projects",,,,,Somewhat useful,,Very useful,Somewhat useful,,,Very useful,Very useful,,,,,,,FlowingData Blog,1-2 years,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,,,,"Coursera,Udacity",Basic laptop (Macbook),0 - 1 hour,Github Portfolio,No,Bachelor's degree,Other,I don't write code to analyze data,Other,"Online courses (coursera, udemy, edx, etc.)",20,60,0,20,0,0,Time Series,Logistic Regression,A bachelor's degree,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Female,United States,28,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by company that makes advanced analytic software,Python,Support Vector Machines (SVM),Python,Google Search,Tutoring/mentoring,,,,,,,,,,,,,,,,,Very useful,,Other (Separate different answers with semicolon),,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Mathematics or statistics,1 to 2 years,"Business Analyst,Data Analyst",University courses,5,20,15,60,0,0,Unsupervised Learning,Logistic Regression,A bachelor's degree,Insurance,500 to 999 employees,Increased slightly,More than 10 years,"A friend, family member, or former colleague told me",Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,Other,,1GB,,"R,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,50,0,0,30,20,0,Enough to run the code / standard library,Other,,,,,,,,,,,,,,,,,,,,,,Often,26-50% of projects,More internal than external,Central Insights Team,"weather data, earthquake data",,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Email,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Rarely,"70,000",USD,Has increased between 6% and 19%,6,,,,,,,,,,,,,,,,,,
Male,Japan,43,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by professional services/consulting firm,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Kaggle,Official documentation,Online courses,Textbook",Very useful,,,,,,Very useful,,,Somewhat useful,Very useful,,,,Somewhat useful,,,,"KDnuggets Blog,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Other,1 to 2 years,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",20,50,0,0,30,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,Technology,20 to 99 employees,Increased slightly,1-2 years,A career fair or on-campus recruiting event,Not very important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Text data,Rarely,10MB,"CNNs,RNNs","C/C++,Jupyter notebooks,MATLAB/Octave,Python,R,SQL,TensorFlow",,,,Most of the time,,,,,,,,,,,,,Often,,,,Rarely,,,,,,,,,,Often,,Often,,,,,,,,,Sometimes,,,,Often,,,,,,"RNNs,Segmentation",,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,Sometimes,,,,,,,,10,50,10,10,20,0,Enough to tune the parameters properly,"Lack of data science talent in the organization,Limitations of tools,Unavailability of/difficult access to data",,,,,,,,,Often,,,,Often,,,,,,,,Often,,Less than 10% of projects,Entirely internal,IT Department,No,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,Git,Never,61000,,Has increased between 6% and 19%,3,,,,,,,,,,,,,,,,,,
Male,United States,35,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by professional services/consulting firm,Julia,Other,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,Conferences,Kaggle,Personal Projects,Other",Very useful,Somewhat useful,,,Very useful,,Very useful,,,,,Very useful,,,,,,,"Siraj Raval YouTube Channel,Talking Machines Podcast",,,,,,,,,,,,,,,,,,,Yes,Some college/university study without earning a bachelor's degree,Mathematics or statistics,3 to 5 years,"Computer Scientist,Engineer,Software Developer/Software Engineer",Self-taught,40,30,20,0,10,0,"Adversarial Learning,Computer Vision,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Speech Recognition,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Telecommunications,100 to 499 employees,Increased slightly,Less than one year,Some other way,Not very important,Build and/or run a machine learning service that operationally improves your product or workflows,"Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation","Text data,Relational data,Other",Always,10GB,"Bayesian Techniques,CNNs,Decision Trees,Ensemble Methods,GANs,HMMs,Markov Logic Networks,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs","Amazon Web services,C/C++,Hadoop/Hive/Pig,Jupyter notebooks,Python,TensorFlow,Unix shell / awk",,Often,,Often,,,,,Sometimes,,,,,,,,Often,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Most of the time,,Often,,,,"A/B Testing,Bayesian Techniques,CNNs,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,GANs,Gradient Boosted Machines,HMMs,kNN and Other Clustering,Logistic Regression,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Recommender Systems,RNNs,Segmentation,Text Analytics,Time Series Analysis",Sometimes,,Often,Often,Sometimes,Most of the time,Most of the time,Rarely,Sometimes,,Rarely,Sometimes,Rarely,Sometimes,,Sometimes,,,Often,Often,Sometimes,,Sometimes,Rarely,Often,Rarely,,,Often,Most of the time,,,,70,10,5,5,10,0,Enough to refine and innovate on the algorithm,"Explaining data science to others,Lack of data science talent in the organization,Unavailability of/difficult access to data",,,,,,Often,,,Often,,,,,,,,,,,,Sometimes,,100% of projects,Entirely internal,Standalone Team,"TIMIT, OpenSLR, WSJ, Some I can remember.",It's unlabeled,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)",Other,AWS S3,Git,Always,185000,USD,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, but looking for work",,,,,,,,Tableau,Social Network Analysis,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,,,,,,Very useful,,,,,,,Very useful,Very useful,,Very useful,Very useful,Becoming a Data Scientist Podcast,< 1 year,Nice to have,Nice to have,Necessary,Unnecessary,Necessary,Necessary,Nice to have,Nice to have,Unnecessary,Nice to have,Necessary,Nice to have,,,Traditional Workstation,11 - 39 hours,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Engineering (non-computer focused),Less than a year,I haven't started working yet,Kaggle competitions,40,0,0,0,30,30,Survival Analysis,Decision Trees - Random Forests,"Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Very Important
Male,India,25,"Not employed, but looking for work",,,,,,,,TensorFlow,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search","College/University,Kaggle,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos,Other",,,Somewhat useful,,,,Very useful,,,,,,,Very useful,Somewhat useful,,Very useful,Very useful,,< 1 year,Necessary,Nice to have,Necessary,Unnecessary,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),,Kaggle Competitions,No,Master's degree,Computer Science,Less than a year,"Engineer,Researcher",University courses,20,50,0,20,0,10,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,25,Employed full-time,,,Yes,,Other,Fine,Employed by company that makes advanced analytic software,Spark / MLlib,Survival Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website,University/Non-profit research group websites","Blogs,Friends network,Official documentation,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Trade book,YouTube Videos",,Somewhat useful,,,,Very useful,,,,Not Useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Somewhat useful,,Somewhat useful,"Linear Digressions Podcast,Partially Derivative Podcast",,,,,,,,,,,,,,,,,,,No,Master's degree,,3 to 5 years,Business Analyst,University courses,20,5,15,60,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Support Vector Machines (SVMs)",A master's degree,Technology,500 to 999 employees,Increased slightly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Other,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters","Text data,Relational data",Sometimes,10MB,,"Amazon Web services,Impala,Java,NoSQL,Python,R,Spark / MLlib,SQL,Unix shell / awk,Other,Other",,Rarely,,,,,,,,,,,,Rarely,Most of the time,,,,,,,,,,,,Sometimes,,,,Often,,Sometimes,,,,,,,,Rarely,Most of the time,,,,,,Often,Most of the time,Sometimes,,"A/B Testing,Association Rules,CNNs,Decision Trees,Ensemble Methods,Lift Analysis,Logistic Regression,Markov Logic Networks,Neural Networks,PCA and Dimensionality Reduction,SVMs",Often,Often,,Sometimes,,,,Often,Most of the time,,,,,,Often,Rarely,Rarely,,,Often,Most of the time,,,,,,,Sometimes,,,,,,60,15,15,5,5,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Explaining data science to others,Lack of data science talent in the organization,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data",Sometimes,Most of the time,,,,Often,,,Sometimes,,,,,,,,,,Often,Often,,,10-25% of projects,More internal than external,Central Insights Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Company Developed Platform",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Sometimes,63000,USD,I was not employed 3 years ago,7,,,,,,,,,,,,,,,,,,
Male,United States,26,Employed full-time,,,Yes,,Scientist/Researcher,Perfectly,Employed by college or university,Microsoft Azure Machine Learning,Decision Trees,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,College/University,Conferences,Friends network,Kaggle,Non-Kaggle online communities,Official documentation,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",Very useful,Very useful,Very useful,,Somewhat useful,Somewhat useful,Somewhat useful,,Somewhat useful,Somewhat useful,Very useful,Very useful,,Very useful,Very useful,,Very useful,Very useful,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Electrical Engineering,3 to 5 years,I haven't started working yet,University courses,25,15,0,60,0,0,"Adversarial Learning,Computer Vision,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Ensemble Methods,Evolutionary Approaches,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Academic,"10,000 or more employees",Increased slightly,Don't know,"A friend, family member, or former colleague told me",Very important,Research that advances the state of the art of machine learning,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters","Image data,Video data,Text data",,1GB,"Bayesian Techniques,CNNs,Ensemble Methods,Evolutionary Approaches,HMMs,Neural Networks,Regression/Logistic Regression,RNNs,SVMs","MATLAB/Octave,Python,R,TensorFlow",,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,Often,,Rarely,,,,,,,,,,,,,Often,,,,,,"Bayesian Techniques,CNNs,Cross-Validation,Data Visualization,Ensemble Methods,HMMs,kNN and Other Clustering,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,RNNs,Segmentation,Simulation,SVMs,Time Series Analysis",,,Most of the time,Often,,Often,Often,,Sometimes,,,,Often,Often,,Often,,Often,,Most of the time,Most of the time,,,,Often,Often,Often,Sometimes,,Most of the time,,,,25,65,0,10,0,0,Enough to refine and innovate on the algorithm,"Dirty data,Scaling data science solution up to full database",,,,,Sometimes,,,,,,,,,,,,,Sometimes,,,,,10-25% of projects,Approximately half internal and half external,Other,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Commercial Data Platform,Email,Share Drive/SharePoint",,"Bitbucket,Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.),Git,Subversion",Sometimes,,,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,Mexico,26,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,TensorFlow,Bayesian Methods,Python,"Government website,University/Non-profit research group websites","Blogs,Online courses,Personal Projects,Stack Overflow Q&A",,Very useful,,,,,,,,,Very useful,Very useful,,Very useful,,,,,"FastML Blog,KDnuggets Blog",,,,,,,,,,,,,,,,,,,,Bachelor's degree,Mathematics or statistics,3 to 5 years,Data Analyst,University courses,30,20,25,25,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",CRM/Marketing,Fewer than 10 employees,Decreased slightly,More than 10 years,"A friend, family member, or former colleague told me",Very important,Build and/or run a machine learning service that operationally improves your product or workflows,"Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",Sometimes,10MB,"Random Forests,Regression/Logistic Regression,SVMs","Amazon Web services,IBM Watson / Waton Analytics,Python,R,Spark / MLlib,SQL,Tableau,Unix shell / awk",,Often,,,,,,,,,,,Rarely,,,,,,,,,,,,,,,,,,Often,,Most of the time,,,,,,,,Sometimes,Most of the time,,,Rarely,,,Most of the time,,,,"Cross-Validation,Data Visualization,kNN and Other Clustering,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Random Forests,SVMs,Text Analytics",,,,,,Most of the time,Most of the time,,,,,,,Sometimes,,Often,,,,Sometimes,Often,,Often,,,,,Sometimes,Most of the time,,,,,50,10,30,10,0,0,"Enough to code it again from scratch, albeit it may run slowly","Lack of data science talent in the organization,Maintaining responsible expectations about the potential impact of data science projects,Organization is small and cannot afford a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data,Other",,,,,,,,,Most of the time,,,,,Most of the time,,Most of the time,,,,Often,,Often,51-75% of projects,Do not know,IT Department,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,"Bitbucket,Git",Sometimes,264000,MXN,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
