Male,Canada,63,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,R,Social Network Analysis,R,"Google Search,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Company internal community,Conferences,Friends network,Non-Kaggle online communities,Personal Projects,Podcasts,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,,,Somewhat useful,Somewhat useful,Somewhat useful,,,Somewhat useful,,,Very useful,Somewhat useful,Very useful,,,Somewhat useful,Somewhat useful,The Data Skeptic Podcast,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Physics,More than 10 years,"Data Miner,Data Scientist,Predictive Modeler,Programmer,Statistician",Self-taught,90,0,10,0,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs",High school,Retail,500 to 999 employees,Decreased significantly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Analyze and understand data to influence product or business decisions,"Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters",Relational data,Most of the time,10MB,"Decision Trees,Regression/Logistic Regression","R,RapidMiner (free version),SAS Base,SAS Enterprise Miner,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,,Rarely,,,Most of the time,Sometimes,,,Most of the time,,,,,,,,,,"A/B Testing,Association Rules,Cross-Validation,Decision Trees,Lift Analysis,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction,Recommender Systems,Segmentation,Time Series Analysis",Often,Often,,,,Sometimes,,Sometimes,,,,,,,Most of the time,Most of the time,,,,Often,Often,,,Sometimes,,Most of the time,,,,Sometimes,,,,30,20,10,2,10,28,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Dirty data,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Organization is small and cannot afford a data science team,Unavailability of/difficult access to data",Often,,,,Most of the time,,,,Sometimes,Often,,,,,,Most of the time,,,,,Most of the time,,Less than 10% of projects,Entirely internal,Business Department,census,"transformation of raw data from diverse sources into usable, coherent analytics datasets","Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Company Developed Platform,Share Drive/SharePoint",,Other,Rarely,120000,CAD,Has stayed about the same (has not increased or decreased more than 5%),4,,,,,,,,,,,,,,,,,,
Male,United States,51,Employed full-time,,,Yes,,Other,Perfectly,Employed by college or university,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Newsletters,Personal Projects,Textbook",,,,,,,,Somewhat useful,,,,Very useful,,,Very useful,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Computer Science,More than 10 years,Other,University courses,20,0,0,80,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Academic,"1,000 to 4,999 employees",,,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Research that advances the state of the art of machine learning,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers","Text data,Other",,,"Decision Trees,Ensemble Methods,Neural Networks,Random Forests,Regression/Logistic Regression","Python,Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,,,,Often,,,"Association Rules,Cross-Validation,Decision Trees,Ensemble Methods,kNN and Other Clustering,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests",,Sometimes,,,,Sometimes,,Sometimes,Sometimes,,,,,Sometimes,,Sometimes,,Sometimes,,Sometimes,Sometimes,,Sometimes,,,,,,,,,,,50,20,0,0,30,0,"Enough to code it again from scratch, albeit it may run slowly","Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,,,,,,,,,,,,,Sometimes,,,Sometimes,,,10-25% of projects,More internal than external,,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",,,,Sometimes,,,Has increased between 6% and 19%,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,United States,27,"Not employed, but looking for work",,,,,,,,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website","Kaggle,Official documentation,Personal Projects,Stack Overflow Q&A,Textbook",,,,,,,Very useful,,,Very useful,,Somewhat useful,,Somewhat useful,Somewhat useful,,,,,< 1 year,Nice to have,Nice to have,Nice to have,,Necessary,,Necessary,Nice to have,Unnecessary,Nice to have,Necessary,,,,Other,40+,Kaggle Competitions,No,Master's degree,Physics,Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",50,25,0,10,15,0,Supervised Machine Learning (Tabular Data),"Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Support Vector Machines (SVMs)",I prefer not to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Very Important,Somewhat important,Not important,Very Important,Somewhat important,Not important,Very Important,Somewhat important,Very Important,Not important,Somewhat important,Not important,Somewhat important,Not important,Not important,Not important
Female,United States,30,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by company that makes advanced analytic software,Python,Time Series Analysis,Java,,"Blogs,Stack Overflow Q&A",,Somewhat useful,,,,,,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Computer Science,3 to 5 years,"Programmer,Software Developer/Software Engineer",University courses,0,30,70,0,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Unsupervised Learning","Ensemble Methods,Support Vector Machines (SVMs)",A master's degree,Technology,Fewer than 10 employees,Increased slightly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Build and/or run a machine learning service that operationally improves your product or workflows,"Laptop + Cloud service (AWS, Azure, GCE ...)","Text data,Relational data",Always,100GB,"Ensemble Methods,SVMs","Java,R,SQL",,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,Most of the time,,,,,,,,,,"Cross-Validation,Data Visualization,kNN and Other Clustering,Natural Language Processing,Segmentation,SVMs,Text Analytics",,,,,,Often,Most of the time,,,,,,,Often,,,,,Most of the time,,,,,,,Most of the time,,Most of the time,Most of the time,,,,,15,50,20,10,5,0,"Enough to code it again from scratch, albeit it may run slowly","Limitations in the state of the art in machine learning,Organization is small and cannot afford a data science team",,,,,,,,,,,,Often,,,,Often,,,,,,,76-99% of projects,More internal than external,Other,,,"Key-value store (e.g. Redis/Riak),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,Subversion,Rarely,78000,USD,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Female,United States,23,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by college or university,TensorFlow,Bayesian Methods,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Official documentation,Stack Overflow Q&A",,,Very useful,,,,,,,Somewhat useful,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Engineering (non-computer focused),3 to 5 years,"Researcher,Other",University courses,10,0,10,80,0,0,Supervised Machine Learning (Tabular Data),"Bayesian Techniques,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A professional degree,Academic,I don't know,Increased slightly,Don't know,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Other,"Basic laptop (Macbook),Laptop or Workstation and private datacenters",Text data,,100GB,Regression/Logistic Regression,"Python,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Rarely,,,,,,,,,,,,,,,,,,,"Data Visualization,Logistic Regression,PCA and Dimensionality Reduction",,,,,,,Often,,,,,,,,,Sometimes,,,,,Sometimes,,,,,,,,,,,,,80,10,0,10,0,0,Enough to explain the algorithm to someone non-technical,"Dirty data,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,Sometimes,,,,,,,,,,,,,,Sometimes,Sometimes,,,51-75% of projects,Do not know,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Sometimes,"37,000",USD,I was not employed 3 years ago,8,,,,,,,,,,,,,,,,,,
Male,United States,40,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by professional services/consulting firm,R,Support Vector Machines (SVM),Scala,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,Government website","Friends network,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,,,Somewhat useful,Somewhat useful,,,,Somewhat useful,Somewhat useful,,Somewhat useful,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Management information systems,More than 10 years,"Data Analyst,DBA/Database Engineer,Programmer,Software Developer/Software Engineer",Work,60,0,40,0,0,0,Outlier detection (e.g. Fraud detection),"Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Other (please specify; separate by semi-colon)",A master's degree,Technology,100 to 499 employees,Increased slightly,3-5 years,"A friend, family member, or former colleague told me",Not very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Basic laptop (Macbook),Relational data,,1GB,Regression/Logistic Regression,"Amazon Web services,Java,NoSQL,R,Spark / MLlib,SQL,Other,Other",,Sometimes,,,,,,,,,,,,,Often,,,,,,,,,,,,Often,,,,,,Sometimes,,,,,,,,Sometimes,Sometimes,,,,,,,Often,Often,,"Bayesian Techniques,Logistic Regression,Naive Bayes,Other",,,Sometimes,,,,,,,,,,,,,Often,,Sometimes,,,,,,,,,,,,,Often,,,20,5,5,10,5,55,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Dirty data,Explaining data science to others,Lack of data science talent in the organization,Limitations of tools,Need to coordinate with IT,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,Unavailability of/difficult access to data",,,,Sometimes,Often,Sometimes,,,Often,,,,Often,,Sometimes,,,,Sometimes,,Often,,51-75% of projects,Approximately half internal and half external,Other,,,"Graph (e.g. GraphBase/Neo4j),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Email,,Git,Most of the time,175000,USD,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,France,26,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,KNIME (free version),,,,Kaggle,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,6 to 10 years,"Data Analyst,Data Miner,Data Scientist,Statistician",University courses,20,0,20,40,20,0,Supervised Machine Learning (Tabular Data),Decision Trees - Random Forests,A bachelor's degree,Other,100 to 499 employees,Stayed the same,1-2 years,I visited the company's Web site and found a job listing there,Very important,Build and/or run a machine learning service that operationally improves your product or workflows,Laptop or Workstation and private datacenters,"Text data,Relational data",Always,100GB,Random Forests,"IBM SPSS Modeler,Jupyter notebooks,NoSQL,Oracle Data Mining/ Oracle R Enterprise,Python,R,SAP BusinessObjects Predictive Analytics,SAS Base,SAS JMP,Spark / MLlib,SQL",,,,,,,,,,,Sometimes,,,,,,Often,,,,,,,,,,Often,,,,Most of the time,,Sometimes,,,,Rarely,Sometimes,,Rarely,Most of the time,Most of the time,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Random Forests,Simulation",,,,,,Most of the time,Most of the time,Sometimes,Sometimes,,,,,,,,,,,,,,Most of the time,,,,Most of the time,,,,,,,5,20,35,40,0,0,Enough to refine and innovate on the algorithm,"Difficulties in deployment/scoring,Lack of data science talent in the organization",,,,Most of the time,,,,,Most of the time,,,,,,,,,,,,,,26-50% of projects,Do not know,Business Department,,,"Column-oriented relational (e.g. KDB/MariaDB),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)",Email,,Git,Sometimes,46000,EUR,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,New Zealand,NA,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Philippines,40,Employed full-time,,,Yes,,Business Analyst,Poorly,Employed by a company that doesn't perform advanced analytics,RapidMiner (free version),Text Mining,R,,"College/University,Trade book",,,Somewhat useful,,,,,,,,,,,,,Somewhat useful,,,"Becoming a Data Scientist Podcast,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,No,Bachelor's degree,,1 to 2 years,"Business Analyst,Operations Research Practitioner,Predictive Modeler",Self-taught,95,5,0,0,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Financial,"10,000 or more employees",Stayed the same,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Relational data,Most of the time,1GB,"Decision Trees,Random Forests,Regression/Logistic Regression","R,SAS Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,,,,,Rarely,,,,,,,,,,,,,,"Association Rules,Cross-Validation,Prescriptive Modeling,Time Series Analysis",,Rarely,,,,Rarely,,,,,,,,,,,,,,,,Rarely,,,,,,,,Rarely,,,,50,50,0,0,0,0,Enough to run the code / standard library,"Company politics / Lack of management/financial support for a data science team,Did not instrument data useful for scientific analysis and decision-making,Lack of data science talent in the organization,Need to coordinate with IT",Sometimes,,Sometimes,,,,,,Sometimes,,,,,,Sometimes,,,,,,,,Less than 10% of projects,Entirely internal,Business Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j)","Commercial Data Platform,Email",,Other,,2000000,,Has increased between 6% and 19%,5,,,,,,,,,,,,,,,,,,
Male,Denmark,56,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by a company that doesn't perform advanced analytics,Amazon Machine Learning,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping)","Kaggle,Online courses,YouTube Videos",,,,,,,Very useful,,,,Very useful,,,,,,,Very useful,No Free Hunch Blog,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Biology,More than 10 years,"Business Analyst,DBA/Database Engineer,Researcher","Online courses (coursera, udemy, edx, etc.)",20,30,0,0,50,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs",A professional degree,Pharmaceutical,"10,000 or more employees",Increased slightly,More than 10 years,A tech-specific job board,Very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)",Relational data,Rarely,100GB,"CNNs,Gradient Boosted Machines,Regression/Logistic Regression","Amazon Machine Learning,Google Cloud Compute,Jupyter notebooks,Microsoft Azure Machine Learning,Microsoft Excel Data Mining,Python,R,SAP BusinessObjects Predictive Analytics,SAS JMP,SQL,Unix shell / awk",Often,,,,,,,Sometimes,,,,,,,,,Often,,,,,Sometimes,Sometimes,,,,,,,,Most of the time,,Sometimes,,,,Sometimes,,,Often,,Most of the time,,,,,,Sometimes,,,,"Cross-Validation,Decision Trees,Gradient Boosted Machines,kNN and Other Clustering,PCA and Dimensionality Reduction,Random Forests",,,,,,Most of the time,,Often,,,,Often,,Rarely,,,,,,,Sometimes,,Often,,,,,,,,,,,50,10,20,10,10,0,Enough to explain the algorithm to someone non-technical,Inability to integrate findings into organization's decision-making process,,,,,,,,Often,,,,,,,,,,,,,,,51-75% of projects,More internal than external,Business Department,N/A,too little data,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","I don't typically share data,Share Drive/SharePoint",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Sometimes,650000,DKK,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
Male,United States,47,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that doesn't perform advanced analytics,Spark / MLlib,Deep learning,SQL,,"College/University,Company internal community,Conferences,Kaggle,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,,Very useful,Very useful,Somewhat useful,,Very useful,,,,Very useful,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,,Somewhat useful,Somewhat useful,"Linear Digressions Podcast,Partially Derivative Podcast,The Data Skeptic Podcast",,,,,,,,,,,,,,,,,,,,Master's degree,,More than 10 years,"Business Analyst,Data Analyst,Data Miner,Data Scientist,Machine Learning Engineer,Operations Research Practitioner,Predictive Modeler,Programmer,Researcher,Statistician",Work,20,10,20,50,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,Financial,"10,000 or more employees",Increased significantly,1-2 years,An external recruiter or headhunter,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Rarely,1TB,"Decision Trees,Regression/Logistic Regression","Hadoop/Hive/Pig,Jupyter notebooks,Python,R,SAS Base,SAS Enterprise Miner,Spark / MLlib,SQL,Tableau",,,,,,,,,Rarely,,,,,,,,Sometimes,,,,,,,,,,,,,,Sometimes,,Sometimes,,,,,Most of the time,Most of the time,,Sometimes,Most of the time,,,Often,,,,,,,"A/B Testing,Cross-Validation,Data Visualization,Decision Trees,kNN and Other Clustering,Logistic Regression,PCA and Dimensionality Reduction,Random Forests,Segmentation,Time Series Analysis",Rarely,,,,,Sometimes,Most of the time,Sometimes,,,,,,Sometimes,,Sometimes,,,,,Sometimes,,Sometimes,,,Most of the time,,,,Sometimes,,,,85,5,0,0,10,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Limitations of tools,Maintaining responsible expectations about the potential impact of data science projects,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data",Sometimes,Sometimes,,,,Often,,Often,Often,,,,Most of the time,Often,,,Sometimes,,,Most of the time,,,76-99% of projects,Entirely internal,Business Department,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),Company Developed Platform,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Always,168000,,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed part-time,,,No,Yes,Statistician,Fine,Self-employed,TensorFlow,Bayesian Methods,Python,I collect my own data (e.g. web-scraping),"Blogs,College/University,Kaggle,Online courses,Personal Projects,YouTube Videos",,Very useful,Very useful,,,,Very useful,,,,Very useful,Very useful,,,,,,Very useful,"KDnuggets Blog,No Free Hunch Blog,Siraj Raval YouTube Channel",< 1 year,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Necessary,Necessary,,,,DataCamp,Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,No,Some college/university study without earning a bachelor's degree,Mathematics or statistics,Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",80,20,0,0,0,0,Outlier detection (e.g. Fraud detection),Decision Trees - Random Forests,High school,Hospitality/Entertainment/Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Career fair or on-campus recruiting event,0,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,United States,40,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by a company that performs advanced analytics,Spark / MLlib,Monte Carlo Methods,Python,Google Search,"Arxiv,Conferences,Friends network,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",Very useful,,,,Very useful,Very useful,,,,,Very useful,Very useful,,Very useful,Very useful,,,Very useful,,,,,,,,,,,,,,,,,,,,,Doctoral degree,Computer Science,More than 10 years,"Data Scientist,Researcher",University courses,20,20,20,40,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Financial,"10,000 or more employees",Increased significantly,More than 10 years,"A friend, family member, or former colleague told me",Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Sometimes,1TB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,RNNs,SVMs","C/C++,Cloudera,Hadoop/Hive/Pig,Java,Jupyter notebooks,Mathematica,MATLAB/Octave,Python,SAS Base,SQL,Unix shell / awk",,,,Sometimes,Most of the time,,,,Most of the time,,,,,,Sometimes,,Most of the time,,,Rarely,Sometimes,,,,,,,,,,Most of the time,,,,,,,Rarely,,,,Sometimes,,,,,,Most of the time,,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests,RNNs,SVMs,Text Analytics",,,,,,Sometimes,Often,Often,Often,,,Often,,,,Often,,Sometimes,,Sometimes,Sometimes,,Sometimes,,Sometimes,,,Sometimes,Sometimes,,,,,20,20,10,5,45,0,Enough to refine and innovate on the algorithm,"Company politics / Lack of management/financial support for a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data",Sometimes,,,,,,,,,,,,,,,,,,,Sometimes,,,10-25% of projects,Approximately half internal and half external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)","Company Developed Platform,I don't typically share data",,Bitbucket,,"300,000",USD,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Male,New Zealand,61,"Independent contractor, freelancer, or self-employed",,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,Stan,Neural Nets,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Online courses,Textbook,YouTube Videos",,Somewhat useful,,,,,Very useful,,,,Somewhat useful,,,,Very useful,,,Somewhat useful,"FastML Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Master's degree,Mathematics or statistics,More than 10 years,"Business Analyst,Software Developer/Software Engineer",Self-taught,50,10,15,0,25,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",High school,CRM/Marketing,,,,,Very important,Build prototypes to explore applying machine learning to new areas,Laptop or Workstation and local IT supported servers,Relational data,Sometimes,10MB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression","Amazon Web services,C/C++,R",,Rarely,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,"Bayesian Techniques,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Random Forests,Segmentation,SVMs,Text Analytics",,,Sometimes,,Rarely,Most of the time,Most of the time,Most of the time,Most of the time,,,Most of the time,,Often,,Most of the time,,Sometimes,Sometimes,,Most of the time,,Most of the time,,,Most of the time,,Often,Most of the time,,,,,20,10,5,10,25,30,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Inability to integrate findings into organization's decision-making process,Scaling data science solution up to full database,The lack of a clear question to be answering or a clear direction to go in with the available data",Often,Most of the time,,,,,,Often,,,,,,,,,,Often,,Often,,,10-25% of projects,Entirely internal,Standalone Team,None,Organising the data into a suitable format for analysis ,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Other,Sometimes,,,Has stayed about the same (has not increased or decreased more than 5%),5,,,,,,,,,,,,,,,,,,
Female,United States,22,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
