Male,Japan,34,Employed full-time,,,Yes,,Data Scientist,Poorly,Employed by a company that performs advanced analytics,Other,Monte Carlo Methods,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites,Other","Arxiv,Blogs,Company internal community,Kaggle,Non-Kaggle online communities,Personal Projects",Very useful,Very useful,,Somewhat useful,,,Very useful,,Not Useful,,,Very useful,,,,,,,Other (Separate different answers with semicolon),,,,,,,,,,,,,,,,,,,,Doctoral degree,Physics,3 to 5 years,"Researcher,Other",Kaggle competitions,30,0,40,0,30,0,"Adversarial Learning,Computer Vision,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A doctoral degree,Technology,20 to 99 employees,Increased significantly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Research that advances the state of the art of machine learning,"Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation,Laptop + Cloud service (AWS, Azure, GCE ...)","Image data,Other",Rarely,1GB,"CNNs,GANs,Neural Networks,Random Forests,RNNs,SVMs","Jupyter notebooks,Python,TensorFlow",,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Sometimes,,,,,,"CNNs,Cross-Validation,Data Visualization,GANs,Neural Networks,PCA and Dimensionality Reduction,Random Forests,RNNs,Segmentation,Simulation,SVMs,Time Series Analysis,Other",,,,Most of the time,,Often,Most of the time,,,,Often,,,,,,,,,Most of the time,Often,,Sometimes,,Often,Rarely,Sometimes,Rarely,,Sometimes,Sometimes,,,10,35,5,5,20,25,Enough to refine and innovate on the algorithm,"Dirty data,Limitations in the state of the art in machine learning,Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data,Other",,,,,Sometimes,,,,,,,Sometimes,,Often,,,,,,Most of the time,Rarely,Often,51-75% of projects,More internal than external,Other,MIRFlickr; Omniglot; MSCOCO; Cityscapes; Labeled Faces in the Wild; AI Gym environments; NASA exoplanet database,Baseline determination,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Other,Network drives,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Most of the time,"10,000,000",JPY,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,India,29,Employed full-time,,,Yes,,DBA/Database Engineer,Fine,Employed by college or university,Hadoop/Hive/Pig,Time Series Analysis,Python,Government website,Personal Projects,,,,,,,,,,,,Not Useful,,,,,,,Data Machina Newsletter,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,Less than a year,I haven't started working yet,Self-taught,30,20,20,30,0,0,Time Series,Hidden Markov Models HMMs,A bachelor's degree,Academic,500 to 999 employees,Increased slightly,Less than one year,"A friend, family member, or former colleague told me",Important,Research that advances the state of the art of machine learning,Basic laptop (Macbook),Relational data,Never,,Neural Networks,"C/C++,Python,SQL",,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,Sometimes,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,0,0,0,0,0,100,Enough to run the code / standard library,Organization is small and cannot afford a data science team,,,,,,,,,,,,,,,,Sometimes,,,,,,,None,,,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),I don't typically share data,,Other,Never,540000,INR,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
Male,Colombia,69,"Not employed, but looking for work",,,,,,,,SAP BusinessObjects Predictive Analytics,Neural Nets,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Conferences,Kaggle,Newsletters,Non-Kaggle online communities,Online courses,Podcasts,Stack Overflow Q&A,Textbook,YouTube Videos,Other",,Somewhat useful,,,Somewhat useful,,Very useful,Somewhat useful,Very useful,,Very useful,,Somewhat useful,Very useful,Somewhat useful,,,Very useful,"R Bloggers Blog Aggregator,Siraj Raval YouTube Channel,Other (Separate different answers with semicolon)",1-2 years,Necessary,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,"Coursera,DataCamp,edX",Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,Sort of (Explain more),Master's degree,,1 to 2 years,"Business Analyst,Other","Online courses (coursera, udemy, edx, etc.)",12,85,0,0,3,0,,,High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,0,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important
Male,Other,29,Employed full-time,,,No,Yes,Researcher,Poorly,Employed by college or university,DataRobot,Association Rules,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Non-Kaggle online communities,Textbook",,,Somewhat useful,,,,,,Somewhat useful,,,,,,Somewhat useful,,,,Other (Separate different answers with semicolon),< 1 year,Necessary,Nice to have,Nice to have,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,,,,,Basic laptop (Macbook),0 - 1 hour,PhD,No,Bachelor's degree,Mathematics or statistics,I don't write code to analyze data,Statistician,University courses,0,0,0,100,0,0,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),Primary/elementary school,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important
Male,Other,NA,I prefer not to say,,,,,,,,,,,,Podcasts,,,,,,,,,,,,,Not Useful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,38,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,Java,Deep learning,Python,University/Non-profit research group websites,"College/University,Kaggle,Online courses,Stack Overflow Q&A",,,Very useful,,,,Very useful,,,,Very useful,,,Very useful,,,,,,1-2 years,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Unnecessary,Nice to have,,,,"Coursera,DataCamp","Laptop + Cloud service (AWS, Azure, GCE ...)",11 - 39 hours,Master's degree,No,Professional degree,,,Other,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,,"Logistic Regression,Support Vector Machines (SVMs)",A doctoral degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Not important,Not important
Female,India,25,Employed full-time,,,Yes,,Machine Learning Engineer,Perfectly,"Employed by professional services/consulting firm,Employed by a company that doesn't perform advanced analytics",Python,Deep learning,Python,Google Search,Online courses,,,,,,,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Professional degree,,Less than a year,"Engineer,Machine Learning Engineer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",10,10,40,0,0,40,,,A bachelor's degree,Technology,10 to 19 employees,Stayed the same,Less than one year,A general-purpose job board,Somewhat important,,"Laptop + Cloud service (AWS, Azure, GCE ...)",Text data,,100MB,,"Amazon Web services,Cloudera,Hadoop/Hive/Pig,Java,Jupyter notebooks,Python,R,TensorFlow,Unix shell / awk",,Often,,,Often,,,,Often,,,,,,Most of the time,,Sometimes,,,,,,,,,,,,,,Sometimes,,Rarely,,,,,,,,,,,,,Sometimes,,Most of the time,,,,Natural Language Processing,,,,,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,100,0,0,0,0,0,Enough to run the code / standard library,Lack of data science talent in the organization,,,,,,,,,Often,,,,,,,,,,,,,,None,,IT Department,,building code,"Document-oriented (e.g. MongoDB/Elasticsearch),Key-value store (e.g. Redis/Riak)",Share Drive/SharePoint,,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Most of the time,300000,INR,Has stayed about the same (has not increased or decreased more than 5%),7,,,,,,,,,,,,,,,,,,
Male,Brazil,19,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Textbook",,,,,,,Very useful,,,,Very useful,Very useful,,Very useful,Somewhat useful,,,,,< 1 year,Nice to have,Unnecessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Unnecessary,Nice to have,,,,Other,Basic laptop (Macbook),0 - 1 hour,Github Portfolio,No,I did not complete any formal education past high school,,,Other,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,,,A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,0,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Not important,Somewhat important,Not important,Somewhat important,Not important,Not important,Not important,Not important,Somewhat important,Not important,Somewhat important
Male,India,30,Employed full-time,,,No,Yes,Other,Fine,Employed by professional services/consulting firm,Google Cloud Compute,Time Series Analysis,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Kaggle,Online courses,Stack Overflow Q&A",,Very useful,,,,,Very useful,,,,Somewhat useful,,,Very useful,,,,,No Free Hunch Blog,1-2 years,Necessary,Unnecessary,Unnecessary,Nice to have,Necessary,Unnecessary,Necessary,Nice to have,Unnecessary,Necessary,,,,Coursera,GPU accelerated Workstation,2 - 10 hours,Experience from work in a company related to ML,Sort of (Explain more),Professional degree,,1 to 2 years,Other,"Online courses (coursera, udemy, edx, etc.)",70,30,0,0,0,0,Computer Vision,"Logistic Regression,Neural Networks - CNNs",A bachelor's degree,Internet-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,3-5,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Not important,Very Important,Somewhat important,Not important,Not important,Somewhat important
Male,India,26,Employed full-time,,,No,Yes,Business Analyst,Poorly,Employed by a company that performs advanced analytics,Python,Deep learning,Python,GitHub,"Blogs,College/University,Friends network,Online courses,Personal Projects,Stack Overflow Q&A",,Very useful,Very useful,,,Very useful,,,,,Very useful,Somewhat useful,,Very useful,,,,,"FlowingData Blog,No Free Hunch Blog,R Bloggers Blog Aggregator",3-5 years,Nice to have,Nice to have,Nice to have,Unnecessary,Necessary,Necessary,Nice to have,Nice to have,Unnecessary,Nice to have,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Yes,Master's degree,Electrical Engineering,1 to 2 years,Business Analyst,Self-taught,50,20,20,10,0,0,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",High school,Mix of fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,Malaysia,24,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,R,Decision Trees,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Online courses,Textbook,Other",,,,,,,,,,,Somewhat useful,,,,Somewhat useful,,,,,< 1 year,Nice to have,Unnecessary,Necessary,Nice to have,Nice to have,Nice to have,Necessary,Unnecessary,Nice to have,Necessary,,,,"edX,Other",Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Computer Science,,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting",Primary/elementary school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,0,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important
Female,India,22,I prefer not to say,Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,SAS Base,Bayesian Methods,Other,Other,"College/University,YouTube Videos",,,Very useful,,,,,,,,,,,,,,,Somewhat useful,Other (Separate different answers with semicolon),< 1 year,Nice to have,,Necessary,Nice to have,Nice to have,Nice to have,,Nice to have,,,,,,,Other,2 - 10 hours,Master's degree,No,Bachelor's degree,Mathematics or statistics,,I haven't started working yet,Kaggle competitions,NA,NA,NA,NA,NA,NA,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),I don't know/not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,Very Important,,,,,,,,,,,,,,,
Female,South Korea,29,Employed full-time,,,No,Yes,Researcher,Fine,"Employed by a company that doesn't perform advanced analytics,Employed by government",Python,Genetic & Evolutionary Algorithms,SQL,University/Non-profit research group websites,"College/University,Conferences",,,Somewhat useful,,Somewhat useful,,,,,,,,,,,,,,"Becoming a Data Scientist Podcast,Linear Digressions Podcast,R Bloggers Blog Aggregator",3-5 years,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Unnecessary,Unnecessary,Nice to have,,,,,"Laptop or Workstation and local IT supported servers,Traditional Workstation",2 - 10 hours,Experience from work in a company related to ML,No,Bachelor's degree,Mathematics or statistics,3 to 5 years,Researcher,University courses,20,0,0,80,0,0,Time Series,"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression","Some college/university study, no bachelor's degree",Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,3-5,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Not important,Not important,Somewhat important,Very Important
Female,United States,40,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that performs advanced analytics,Python,Factor Analysis,SQL,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Online courses,Stack Overflow Q&A,Trade book,YouTube Videos",,,,,,,,,,,Very useful,,,Somewhat useful,,Very useful,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,A humanities discipline,3 to 5 years,Business Analyst,Work,20,50,30,0,0,0,,,High school,Internet-based,"1,000 to 4,999 employees",Increased slightly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Not very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters,Workstation + Cloud service","Text data,Relational data",Sometimes,10GB,"Bayesian Techniques,Decision Trees","Amazon Web services,Python,R,SQL,Tableau",,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Sometimes,,,,,,,,,Most of the time,,,Sometimes,,,,,,,"A/B Testing,Bayesian Techniques,Data Visualization,Lift Analysis,Logistic Regression,Natural Language Processing",Sometimes,,Rarely,,,,Most of the time,,,,,,,,Sometimes,Sometimes,,,Sometimes,,,,,,,,,,,,,,,25,10,10,20,35,0,Enough to explain the algorithm to someone non-technical,"Data Science results not used by business decision makers,Dirty data,Inability to integrate findings into organization's decision-making process,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data",,Often,,,Often,,,Often,,,,,,,,,,,Sometimes,Most of the time,,,10-25% of projects,Entirely internal,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Email,Share Drive/SharePoint",,"Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Rarely,85000,,Has increased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,United States,29,Employed full-time,,,Yes,,Data Scientist,Fine,"Employed by professional services/consulting firm,Employed by a company that performs advanced analytics",,,,,"College/University,Company internal community,Personal Projects,Textbook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,,3 to 5 years,"Business Analyst,Data Scientist,Statistician",Self-taught,60,10,20,10,0,0,"Natural Language Processing,Time Series","Bayesian Techniques,Hidden Markov Models HMMs,Logistic Regression",A master's degree,Financial,20 to 99 employees,Increased slightly,6-10 years,An external recruiter or headhunter,Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Gaming Laptop (Laptop + CUDA capable GPU),GPU accelerated Workstation,Laptop or Workstation and private datacenters,Traditional Workstation,Workstation + Cloud service","Text data,Relational data",Sometimes,10GB,"Bayesian Techniques,Decision Trees,HMMs,Markov Logic Networks,Regression/Logistic Regression","C/C++,Microsoft Excel Data Mining,NoSQL,Python,SQL",,,,Most of the time,,,,,,,,,,,,,,,,,,,Sometimes,,,,Sometimes,,,,Rarely,,,,,,,,,,,Often,,,,,,,,,,"Bayesian Techniques,HMMs,Logistic Regression",,,Most of the time,,,,,,,,,,Sometimes,,,Most of the time,,,,,,,,,,,,,,,,,,60,10,20,10,0,0,Enough to refine and innovate on the algorithm,"Dirty data,Lack of funds to buy useful datasets from external sources,Need to coordinate with IT,Scaling data science solution up to full database",,,,,Most of the time,,,,,Often,,,,,Sometimes,,,Sometimes,,,,,51-75% of projects,,,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),"Commercial Data Platform,Email",,,Rarely,200000,,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,Mexico,42,Employed full-time,,,No,Yes,Business Analyst,Fine,Employed by a company that doesn't perform advanced analytics,TensorFlow,Social Network Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Government website",Other,,,,,,,,,,,,,,,,,,,"KDnuggets Blog,O'Reilly Data Newsletter,Siraj Raval YouTube Channel",1-2 years,Nice to have,Nice to have,Necessary,Unnecessary,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,,,,,Basic laptop (Macbook),2 - 10 hours,Github Portfolio,Yes,Bachelor's degree,,6 to 10 years,"Business Analyst,Data Analyst,Researcher","Online courses (coursera, udemy, edx, etc.)",10,90,0,0,0,0,"Natural Language Processing,Time Series","Bayesian Techniques,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs",A doctoral degree,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important
"Non-binary, genderqueer, or gender non-conforming",United States,22,Employed full-time,,,Yes,,Software Developer/Software Engineer,Perfectly,Employed by professional services/consulting firm,,Bayesian Methods,Python,University/Non-profit research group websites,"Arxiv,College/University,Conferences,Official documentation,Personal Projects",Very useful,,Very useful,,Very useful,,,,,Very useful,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,3 to 5 years,Software Developer/Software Engineer,University courses,70,0,30,0,0,0,"Machine Translation,Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Mix of fields,100 to 499 employees,Increased slightly,Don't know,"A friend, family member, or former colleague told me",Very important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",Text data,,,"HMMs,Markov Logic Networks,Neural Networks","Amazon Web services,Jupyter notebooks,Python,TensorFlow",,Sometimes,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,Sometimes,,,,,,"Cross-Validation,Data Visualization,HMMs,kNN and Other Clustering,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Text Analytics",,,,,,Most of the time,Sometimes,,,,,,Sometimes,Sometimes,,,,,Often,Sometimes,Sometimes,,,,,,,,Often,,,,,10,10,0,5,0,75,Enough to refine and innovate on the algorithm,"Dirty data,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,,,Often,,,,,,,,,,,,,,,Sometimes,Sometimes,,51-75% of projects,More external than internal,,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Email,,Git,Sometimes,100000,USD,I was not employed 3 years ago,8,,,,,,,,,,,,,,,,,,
Male,India,51,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,23,Employed full-time,,,Yes,,Business Analyst,Poorly,Employed by a company that performs advanced analytics,IBM Watson / Waton Analytics,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Non-Kaggle online communities,Online courses",,,,,,,Very useful,,Somewhat useful,,Very useful,,,,,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Other,3 to 5 years,Programmer,University courses,45,0,0,40,15,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests",A professional degree,Other,"1,000 to 4,999 employees",Increased significantly,3-5 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,Workstation + Cloud service,"Text data,Relational data",Sometimes,1GB,"Bayesian Techniques,Regression/Logistic Regression,SVMs","Hadoop/Hive/Pig,Jupyter notebooks,Microsoft Azure Machine Learning,Python,RapidMiner (commercial version),Spark / MLlib,SQL",,,,,,,,,Most of the time,,,,,,,,Most of the time,,,,,Sometimes,,,,,,,,,Most of the time,,,Sometimes,,,,,,,Most of the time,Most of the time,,,,,,,,,,"Association Rules,Data Visualization,Naive Bayes,Text Analytics",,Sometimes,,,,,Sometimes,,,,,,,,,,,Sometimes,,,,,,,,,,,Sometimes,,,,,40,15,10,10,25,0,Enough to explain the algorithm to someone non-technical,"Data Science results not used by business decision makers,Dirty data,Lack of data science talent in the organization,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,Sometimes,,,Most of the time,,,,Most of the time,,,,,,,,,,Sometimes,,,,51-75% of projects,Entirely internal,Business Department,,,"Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Company Developed Platform,Email",,Git,Rarely,"60,000",,Has increased 20% or more,6,,,,,,,,,,,,,,,,,,
