Male,United Kingdom,38,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by a company that performs advanced analytics,Python,Random Forests,Python,Google Search,Other,,,,,,,,,,,,,,,,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,More than 10 years,"Business Analyst,Computer Scientist,Data Analyst,Data Miner,Data Scientist,DBA/Database Engineer,Engineer,Machine Learning Engineer,Predictive Modeler,Programmer,Researcher,Software Developer/Software Engineer",Work,25,50,25,0,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression",A master's degree,Mix of fields,"10,000 or more employees",Increased significantly,3-5 years,I visited the company's Web site and found a job listing there,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,"Text data,Relational data",Sometimes,10GB,"Decision Trees,Random Forests,Regression/Logistic Regression","Amazon Machine Learning,Amazon Web services,Jupyter notebooks,Microsoft Excel Data Mining,Python,R,RapidMiner (commercial version),RapidMiner (free version),Spark / MLlib,SQL,Tableau,Unix shell / awk",Sometimes,Often,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Most of the time,,Rarely,Rarely,Rarely,,,,,,Often,Most of the time,,,Most of the time,,,Most of the time,,,,"A/B Testing,Association Rules,Data Visualization,Decision Trees,kNN and Other Clustering,Logistic Regression,Naive Bayes,Random Forests,Segmentation,Text Analytics,Time Series Analysis",Often,Often,,,,,Most of the time,Sometimes,,,,,,Sometimes,,Often,,Sometimes,,,,,Sometimes,,,Often,,,Most of the time,Most of the time,,,,40,20,10,15,15,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of funds to buy useful datasets from external sources,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,Often,,,,Often,,Often,,Sometimes,,,,,,,Sometimes,,Often,Often,Sometimes,,26-50% of projects,More internal than external,Central Insights Team,Merchant company details e.g. Golden Pages,Processing capacity in the datawarehouse,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email,Share Drive/SharePoint",,"Git,Other",Sometimes,80000,GBP,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,France,57,Employed full-time,,,Yes,,Engineer,Poorly,Employed by a company that doesn't perform advanced analytics,DataRobot,Deep learning,C/C++/C#,"Google Search,I collect my own data (e.g. web-scraping)","Online courses,Personal Projects,Textbook,YouTube Videos",,,,,,,,,,,Somewhat useful,Somewhat useful,,,Very useful,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Physics,I don't write code to analyze data,Engineer,Self-taught,90,10,0,0,0,0,,"Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A bachelor's degree,Telecommunications,"10,000 or more employees",Decreased slightly,Don't know,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Other,Laptop or Workstation and local IT supported servers,Relational data,Always,100MB,Other,"C/C++,Microsoft SQL Server Data Mining,Minitab,Oracle Data Mining/ Oracle R Enterprise,Python,R,SQL,Tableau",,,,Often,,,,,,,,,,,,,,,,,,,,,Sometimes,Sometimes,,Rarely,,,Sometimes,,Sometimes,,,,,,,,,Most of the time,,,,,,,,,,"Data Visualization,Evolutionary Approaches",,,,,,,Sometimes,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,0,Enough to run the code / standard library,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Need to coordinate with IT,Privacy issues,Unavailability of/difficult access to data",Most of the time,Often,,,Most of the time,Sometimes,,Often,Often,,,,,,Often,,Often,,,,Often,,51-75% of projects,Entirely internal,Business Department,,"Data integrity, Data access",Row-oriented relational (e.g. MySQL/Microsoft SQL Server),"Company Developed Platform,Email,Share Drive/SharePoint",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Most of the time,,,Has stayed about the same (has not increased or decreased more than 5%),3,,,,,,,,,,,,,,,,,,
Male,Pakistan,23,Employed full-time,,,Yes,,Engineer,Fine,Employed by college or university,Python,Deep learning,C/C++/C#,GitHub,"College/University,Textbook,Tutoring/mentoring",,,Very useful,,,,,,,,,,,,Very useful,,Very useful,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Other,Less than a year,Engineer,University courses,10,0,0,90,0,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Academic,100 to 499 employees,Increased slightly,3-5 years,Some other way,Important,Research that advances the state of the art of machine learning,Laptop or Workstation and local IT supported servers,Image data,Never,,Regression/Logistic Regression,"C/C++,Java,KNIME (free version),MATLAB/Octave,Python",,,,Sometimes,,,,,,,,,,,Rarely,,,,Sometimes,,Often,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Association Rules,Bayesian Techniques,Data Visualization,Decision Trees,Logistic Regression,Random Forests,Segmentation,SVMs",,Rarely,Sometimes,,,,Rarely,Sometimes,,,,,,,,Often,,,,,,,Sometimes,,,Sometimes,,Sometimes,,,,,,0,0,0,0,0,0,Enough to tune the parameters properly,I prefer not to say,,,,,,,Often,,,,,,,,,,,,,,,,,,,,,,,,,,"480,000",PKR,Other,9,,,,,,,,,,,,,,,,,,
Male,Other,43,Employed full-time,,,Yes,,Other,Poorly,Employed by a company that doesn't perform advanced analytics,Google Cloud Compute,Anomaly Detection,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,Online courses,Personal Projects",,Very useful,,,,,,,,,Somewhat useful,Somewhat useful,,,,,,,"KDnuggets Blog,No Free Hunch Blog",,,,,,,,,,,,,,,,,,,No,Professional degree,,1 to 2 years,Other,"Online courses (coursera, udemy, edx, etc.)",50,10,10,0,30,0,"Natural Language Processing,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Support Vector Machines (SVMs)",A professional degree,Telecommunications,500 to 999 employees,Stayed the same,1-2 years,A general-purpose job board,Not very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Laptop or Workstation and private datacenters,Relational data,Most of the time,10MB,"Ensemble Methods,Gradient Boosted Machines,Neural Networks,SVMs","Microsoft R Server (Formerly Revolution Analytics),Python,R,SQL",,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,,,Most of the time,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"Cross-Validation,Ensemble Methods,Gradient Boosted Machines,Simulation",,,,,,Most of the time,,,Most of the time,,,Sometimes,,,,,,,,,,,,,,,Sometimes,,,,,,,50,20,10,20,0,0,Enough to tune the parameters properly,"Lack of data science talent in the organization,Privacy issues",,,,,,,,,Often,,,,,,,,Sometimes,,,,,,Less than 10% of projects,More internal than external,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Rarely,,,I do not want to share information about my salary/compensation,5,,,,,,,,,,,,,,,,,,
A different identity,India,36,Employed full-time,,,No,Yes,Other,Fine,Employed by government,R,Time Series Analysis,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Kaggle,Online courses,Textbook",,,,,,,Somewhat useful,,,,Very useful,,,,Very useful,,,,,< 1 year,Nice to have,Nice to have,Necessary,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,Computer Science,I don't write code to analyze data,Other,"Online courses (coursera, udemy, edx, etc.)",20,80,0,0,0,0,,,A professional degree,Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Not important,Somewhat important,Not important,Not important,Very Important,Not important,Not important,Not important,Somewhat important
Male,Russia,32,"Independent contractor, freelancer, or self-employed",,,No,Yes,Other,Perfectly,"Employed by a company that doesn't perform advanced analytics,Self-employed",TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites","Conferences,Kaggle,Online courses,Stack Overflow Q&A,Textbook,YouTube Videos",,,,,Very useful,,Very useful,,,,Very useful,,,Very useful,Very useful,,,Very useful,,< 1 year,Unnecessary,Unnecessary,Nice to have,Unnecessary,Nice to have,Unnecessary,Unnecessary,Necessary,Necessary,Nice to have,,,,"Coursera,Udacity",Basic laptop (Macbook),11 - 39 hours,Github Portfolio,Sort of (Explain more),Professional degree,,Less than a year,"Business Analyst,Engineer,Other","Online courses (coursera, udemy, edx, etc.)",5,90,0,0,5,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Logistic Regression",A doctoral degree,CRM/Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,20+,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important
Female,United States,31,"Independent contractor, freelancer, or self-employed",,,Yes,,Statistician,Fine,Employed by college or university,Python,Bayesian Methods,Stata,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search","Blogs,College/University,Company internal community,Friends network,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",,Very useful,Somewhat useful,Very useful,,Very useful,,,,,Not Useful,Very useful,Not Useful,Very useful,Not Useful,,Somewhat useful,Very useful,"R Bloggers Blog Aggregator,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman),Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Yes,Master's degree,Mathematics or statistics,6 to 10 years,"Business Analyst,Data Analyst,Data Miner,DBA/Database Engineer,Predictive Modeler,Researcher,Statistician",Self-taught,40,15,35,10,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Hidden Markov Models HMMs,Logistic Regression",A professional degree,Academic,,,,,Not very important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),Laptop or Workstation and local IT supported servers","Text data,Relational data",Sometimes,100GB,"Random Forests,Regression/Logistic Regression","Jupyter notebooks,Perl,Python,R,SAS Base,SAS Enterprise Miner,Tableau,Other",,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,Sometimes,Often,,Often,,,,,Sometimes,Rarely,,,,,,Rarely,,,,Most of the time,,,"Association Rules,Cross-Validation,Data Visualization,kNN and Other Clustering,Logistic Regression,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Segmentation,Time Series Analysis,Other",,Most of the time,,,,Sometimes,Most of the time,,,,,,,Most of the time,,Most of the time,,,,,Most of the time,Often,Sometimes,,,Often,,,,Most of the time,Most of the time,,,35,15,5,25,20,0,Enough to explain the algorithm to someone non-technical,"Did not instrument data useful for scientific analysis and decision-making,Dirty data,Explaining data science to others,Lack of significant domain expert input,Limitations of tools,Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,Rarely,,Most of the time,Most of the time,,,,,Sometimes,,Sometimes,Most of the time,,,,,,Most of the time,Often,,76-99% of projects,More internal than external,Standalone Team,"Demographic Health Survey; US Census Data; CDC/NVSS; Human Mortality Database, World Values Survey; Medical Claims Databases, Hospital Patient Records, Clinical Trial Data, Norwegian and Danish Health Registries","data cleaning and formatting, understanding the data structure, and combining data from different sources","Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Always,"114,000",USD,Has increased 20% or more,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,India,50,"Independent contractor, freelancer, or self-employed",,,Yes,,Predictive Modeler,Poorly,Self-employed,Spark / MLlib,Social Network Analysis,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Kaggle,Non-Kaggle online communities,Online courses,Stack Overflow Q&A",,,,,,,Very useful,,Very useful,,Not Useful,,,Very useful,,,,,No Free Hunch Blog,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Engineering (non-computer focused),More than 10 years,"Data Scientist,DBA/Database Engineer,Engineer,Machine Learning Engineer,Predictive Modeler,Researcher,Software Developer/Software Engineer",Self-taught,30,10,50,0,5,5,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Support Vector Machines (SVMs)",A master's degree,Financial,,,,,Very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)",Relational data,Rarely,10GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,Markov Logic Networks,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Microsoft Excel Data Mining,Python,R,SQL",,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,,Sometimes,,Most of the time,,,,,,,,,Most of the time,,,,,,,,,,"A/B Testing,Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Decision Trees,Ensemble Methods,Gradient Boosted Machines,HMMs,Logistic Regression,Naive Bayes,PCA and Dimensionality Reduction,Random Forests,SVMs,Time Series Analysis",Rarely,Often,Sometimes,,Sometimes,Most of the time,,Most of the time,Most of the time,,,Often,Rarely,,,Most of the time,,Often,,,Often,,Often,,,,,Sometimes,,Sometimes,,,,50,15,5,20,10,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Difficulties in deployment/scoring,Dirty data,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Lack of significant domain expert input,Limitations in the state of the art in machine learning,Limitations of tools,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT,Organization is small and cannot afford a data science team,Privacy issues,Scaling data science solution up to full database,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,Most of the time,,Sometimes,Most of the time,Most of the time,,Often,Most of the time,,Most of the time,Often,Often,Often,Most of the time,Often,Most of the time,Rarely,Most of the time,Most of the time,Often,,10-25% of projects,Entirely internal,IT Department,none,quality,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Most of the time,200000,USD,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Female,India,23,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,People 's Republic of China,27,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,"Employed by professional services/consulting firm,Employed by a company that doesn't perform advanced analytics",TensorFlow,Text Mining,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website","Blogs,Kaggle,Personal Projects,Stack Overflow Q&A",,Very useful,,,,,Very useful,,,,,Very useful,,Very useful,,,,,O'Reilly Data Newsletter,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,1 to 2 years,"Data Analyst,Data Miner,Engineer,Machine Learning Engineer,Researcher",University courses,35,15,25,0,25,0,"Computer Vision,Natural Language Processing,Recommendation Engines,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Neural Networks - RNNs",A bachelor's degree,Hospitality/Entertainment/Sports,100 to 499 employees,Increased slightly,1-2 years,I visited the company's Web site and found a job listing there,Important,Build and/or run a machine learning service that operationally improves your product or workflows,Basic laptop (Macbook),"Image data,Text data",Most of the time,10GB,"Bayesian Techniques,CNNs,Decision Trees,GANs,Neural Networks,Random Forests,RNNs,SVMs","NoSQL,Python,Spark / MLlib,TensorFlow",,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,Most of the time,,,,,,,,,,Sometimes,,,,,Most of the time,,,,,,"Bayesian Techniques,CNNs,Data Visualization,Decision Trees,Naive Bayes,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,RNNs,SVMs,Text Analytics",,,Sometimes,Often,,,Sometimes,Sometimes,,,,,,,,,,Sometimes,Often,Often,Rarely,,,,Rarely,,,Rarely,Sometimes,,,,,10,55,30,5,0,0,Enough to run the code / standard library,"Dirty data,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,Organization is small and cannot afford a data science team,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,Sometimes,,,,,Sometimes,Sometimes,,,,,Sometimes,,,Sometimes,,,,10-25% of projects,More internal than external,IT Department,Kaggle;IBM;Google,a good way to Data preprocessing or Build an appropriate model,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Git,Sometimes,160000,CNY,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,Italy,32,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,33,Employed full-time,,,No,Yes,Other,Poorly,Employed by professional services/consulting firm,Python,Regression,C/C++/C#,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),YouTube Videos,,,,,,,,,,,,,,,,,,Somewhat useful,,< 1 year,Nice to have,Nice to have,Necessary,,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Necessary,,,,,Traditional Workstation,2 - 10 hours,Online Courses and Certifications,Sort of (Explain more),Master's degree,Electrical Engineering,Less than a year,Engineer,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,,,A bachelor's degree,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Hungary,32,Employed full-time,,,No,Yes,Scientist/Researcher,Fine,Employed by company that makes advanced analytic software,NoSQL,Anomaly Detection,Other,Google Search,"Kaggle,Personal Projects,YouTube Videos",,,,,,,Very useful,,,,,Very useful,,,,,,Somewhat useful,,1-2 years,Necessary,Unnecessary,Necessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Nice to have,Unnecessary,Necessary,,,,,Basic laptop (Macbook),0 - 1 hour,Kaggle Competitions,Yes,Doctoral degree,Computer Science,1 to 2 years,"Researcher,Software Developer/Software Engineer",University courses,20,60,0,20,0,0,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Hidden Markov Models HMMs,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important
Female,India,24,Employed full-time,,,No,Yes,Business Analyst,Fine,Employed by a company that doesn't perform advanced analytics,IBM SPSS Statistics,Social Network Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Blogs,Online courses,Textbook,Tutoring/mentoring",,Very useful,,,,,,,,,Somewhat useful,,,,Very useful,,Somewhat useful,,"KDnuggets Blog,O'Reilly Data Newsletter,Other (Separate different answers with semicolon)",< 1 year,Necessary,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,,,,DataCamp,Basic laptop (Macbook),2 - 10 hours,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Engineering (non-computer focused),I don't write code to analyze data,Business Analyst,Other,30,20,0,0,0,50,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,0,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important
Male,Germany,66,"Independent contractor, freelancer, or self-employed",,,Yes,,Engineer,Fine,Employed by a company that doesn't perform advanced analytics,Perl,Genetic & Evolutionary Algorithms,C/C++/C#,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Blogs,College/University,Personal Projects,Podcasts,Textbook,YouTube Videos",,Somewhat useful,Somewhat useful,,,,,,,,,Somewhat useful,Very useful,,Very useful,,,Somewhat useful,"Becoming a Data Scientist Podcast,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,No,Master's degree,Engineering (non-computer focused),6 to 10 years,"Data Scientist,Engineer,Programmer",Self-taught,60,20,10,10,0,0,"Supervised Machine Learning (Tabular Data),Time Series","Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs",,Technology,,,,,Somewhat important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,Relational data,Sometimes,100MB,"Bayesian Techniques,CNNs,Neural Networks,RNNs","Microsoft Excel Data Mining,Microsoft R Server (Formerly Revolution Analytics)",,,,,,,,,,,,,,,,,,,,,,,Often,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayesian Techniques,CNNs,Logistic Regression,Neural Networks,PCA and Dimensionality Reduction",,,Sometimes,Often,,,,,,,,,,,,Sometimes,,,,Often,Sometimes,,,,,,,,,,,,,20,30,15,20,15,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Did not instrument data useful for scientific analysis and decision-making,Lack of funds to buy useful datasets from external sources,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",Sometimes,,Sometimes,,,,,,,Sometimes,,,,,,,,,Sometimes,,,,10-25% of projects,More internal than external,IT Department,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Company Developed Platform,,Generic non-cloud file sharing software (Email/Shared Server/etc.),Sometimes,80000,EUR,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, but looking for work",,,,,,,,TensorFlow,Anomaly Detection,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Official documentation,Online courses,Personal Projects,Stack Overflow Q&A",,,,,,,,,,Somewhat useful,Very useful,Very useful,,Somewhat useful,,,,,"Becoming a Data Scientist Podcast,Data Machina Newsletter,DataTau News Aggregator",1-2 years,Necessary,Unnecessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Unnecessary,Necessary,,,,"Coursera,Udacity","Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Experience from work in a company related to ML,Sort of (Explain more),Bachelor's degree,Computer Science,1 to 2 years,"Engineer,Machine Learning Engineer,Programmer",Self-taught,20,40,30,10,0,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Decision Trees - Random Forests,Neural Networks - CNNs,Neural Networks - RNNs","Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,3-5,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Not important,Somewhat important,Very Important,Somewhat important,Very Important,Not important,Somewhat important,Somewhat important,Very Important,Very Important
