Male,India,23,Employed full-time,,,No,Yes,Other,Fine,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Engineering (non-computer focused),I don't write code to analyze data,Engineer,Self-taught,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Turkey,NA,Employed full-time,,,Yes,,Engineer,Poorly,Employed by a company that doesn't perform advanced analytics,Spark / MLlib,Neural Nets,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Kaggle,Online courses,Stack Overflow Q&A,Textbook",,,Very useful,,,,Somewhat useful,,,,Very useful,,,Somewhat useful,Very useful,,,,"KDnuggets Blog,No Free Hunch Blog,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,1 to 2 years,"Data Scientist,Engineer,Software Developer/Software Engineer",University courses,20,10,0,70,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Support Vector Machines (SVMs)",A bachelor's degree,Technology,"1,000 to 4,999 employees",Stayed the same,Less than one year,An external recruiter or headhunter,Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,"Text data,Relational data",Sometimes,100MB,"Decision Trees,Ensemble Methods,Neural Networks,Random Forests","Java,MATLAB/Octave,Python,TensorFlow",,,,,,,,,,,,,,,Sometimes,,,,,,Often,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Sometimes,,,,,,"Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,kNN and Other Clustering,Neural Networks,Random Forests,Recommender Systems,Time Series Analysis",,,,,Sometimes,Often,Often,Often,Sometimes,,,,,Sometimes,,,,,,Sometimes,,,Often,Often,,,,,,Sometimes,,,,30,30,10,20,10,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Lack of data science talent in the organization,Lack of significant domain expert input",Most of the time,Most of the time,,,,Often,,Most of the time,Often,,Sometimes,,,,,,,,,,,,10-25% of projects,Entirely internal,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Share Drive/SharePoint,,,Never,40000,USD,Has increased between 6% and 19%,5,,,,,,,,,,,,,,,,,,
Male,Argentina,49,Employed full-time,,,Yes,,Data Analyst,Poorly,Employed by professional services/consulting firm,IBM Watson / Waton Analytics,Deep learning,Python,I collect my own data (e.g. web-scraping),"College/University,Kaggle,Textbook",,,Somewhat useful,,,,Somewhat useful,,,,,,,,Very useful,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Computer Science,More than 10 years,"Business Analyst,Data Analyst,Data Miner",Work,40,10,30,10,10,0,"Natural Language Processing,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Neural Networks - RNNs",A bachelor's degree,Retail,100 to 499 employees,Increased slightly,3-5 years,A general-purpose job board,Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,"Text data,Relational data",Sometimes,10GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks","IBM Watson / Waton Analytics,NoSQL,Python,R",,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,Sometimes,,,,Most of the time,,Often,,,,,,,,,,,,,,,,,,,"Association Rules,Bayesian Techniques,Cross-Validation,Decision Trees,Naive Bayes,Natural Language Processing,Neural Networks,Random Forests",,Often,Often,,,Often,,Most of the time,,,,,,,,,,Often,Often,Often,,,Often,,,,,,,,,,,50,30,10,10,0,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Lack of data science talent in the organization",Often,Often,,,Most of the time,,,,Often,,,,,,,,,,,,,,10-25% of projects,,IT Department,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Graph (e.g. GraphBase/Neo4j)","Commercial Data Platform,Company Developed Platform",,,,,,,7,,,,,,,,,,,,,,,,,,
Male,Spain,38,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by government,TensorFlow,Support Vector Machines (SVM),Python,,"Arxiv,Blogs,Kaggle,Online courses,Stack Overflow Q&A,YouTube Videos",Very useful,Very useful,,,,,Very useful,,,,Very useful,,,Very useful,,,,Very useful,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Computer Science,6 to 10 years,"Programmer,Software Developer/Software Engineer",Self-taught,60,40,0,0,0,0,,,A doctoral degree,Government,500 to 999 employees,,,"A friend, family member, or former colleague told me",Important,,Laptop or Workstation and local IT supported servers,Relational data,,,,"Java,Python,SQL",,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,Most of the time,,,,,,,,,,Data Visualization,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,Enough to run the code / standard library,"Company politics / Lack of management/financial support for a data science team,Lack of data science talent in the organization,The lack of a clear question to be answering or a clear direction to go in with the available data",Sometimes,,,,,,,,Sometimes,,,,,,,,,,,Sometimes,,,,Entirely internal,,,,Row-oriented relational (e.g. MySQL/Microsoft SQL Server),,,,,,,Has stayed about the same (has not increased or decreased more than 5%),6,,,,,,,,,,,,,,,,,,
Male,India,30,Employed full-time,,,Yes,,Researcher,Fine,Employed by a company that doesn't perform advanced analytics,I don't plan on learning a new tool/technology,I don't plan on learning a new ML/DS method,R,Government website,YouTube Videos,,,,,,,,,,,,,,,,,,Very useful,The Analytics Dispatch Newsletter,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Electrical Engineering,6 to 10 years,"Business Analyst,Data Scientist,Predictive Modeler,Researcher,Other",Work,15,5,80,0,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Markov Logic Networks",A master's degree,Other,500 to 999 employees,Increased significantly,3-5 years,"A friend, family member, or former colleague told me",Not very important,Analyze and understand data to influence product or business decisions,"Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters",Relational data,Most of the time,10GB,"Decision Trees,Markov Logic Networks,Regression/Logistic Regression","Microsoft Excel Data Mining,Microsoft SQL Server Data Mining,NoSQL,SAS Base,SAS Enterprise Miner,SQL,Tableau",,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Most of the time,,Sometimes,,,,,,,,,,,Often,Sometimes,,,Most of the time,,,Rarely,,,,,,,"A/B Testing,Data Visualization,Decision Trees,kNN and Other Clustering,Lift Analysis,Logistic Regression,Markov Logic Networks,Prescriptive Modeling,Segmentation,Time Series Analysis",Most of the time,,,,,,Most of the time,Often,,,,,,Sometimes,Most of the time,Often,Sometimes,,,,,Most of the time,,,,Most of the time,,,,Most of the time,,,,20,10,0,30,40,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Explaining data science to others,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,Need to coordinate with IT,Privacy issues,Scaling data science solution up to full database",Most of the time,,,,,Often,,,Most of the time,Often,Most of the time,,,,Most of the time,,Most of the time,Sometimes,,,,,26-50% of projects,,Business Department,Pricing data; google analytics; web analytics;,unstructured data sets,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Email,Share Drive/SharePoint",,Generic non-cloud file sharing software (Email/Shared Server/etc.),Sometimes,1600000,INR,Has increased 20% or more,6,,,,,,,,,,,,,,,,,,
Female,India,24,Employed full-time,,,Yes,,Software Developer/Software Engineer,Perfectly,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Computer Science,1 to 2 years,"Researcher,Software Developer/Software Engineer",University courses,25,30,0,35,10,0,Outlier detection (e.g. Fraud detection),Neural Networks - CNNs,A bachelor's degree,Technology,100 to 499 employees,Increased significantly,Don't know,An external recruiter or headhunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,43,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,Google Cloud Compute,Deep learning,Python,"GitHub,Google Search,Government website,University/Non-profit research group websites","Blogs,Online courses,Stack Overflow Q&A,YouTube Videos",,Very useful,,,,,,,,,Very useful,,,Very useful,,,,Very useful,Becoming a Data Scientist Podcast,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Electrical Engineering,I don't write code to analyze data,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),Primary/elementary school,Financial,"5,000 to 9,999 employees",Increased slightly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Other,Traditional Workstation,Relational data,Sometimes,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,Time Series Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,0,0,0,0,0,0,Enough to explain the algorithm to someone non-technical,"Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,,,,,,,,,,,,,Often,,,Often,,,Less than 10% of projects,Entirely internal,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Company Developed Platform,Share Drive/SharePoint",,Subversion,Sometimes,5600000,INR,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,Other,24,Employed full-time,,,Yes,,Engineer,Perfectly,Employed by college or university,Julia,Link Analysis,Scala,GitHub,"Company internal community,Conferences,Kaggle",,,,Somewhat useful,Very useful,,Very useful,,,,,,,,,,,,"FlowingData Blog,O'Reilly Data Newsletter",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,"Information technology, networking, or system administration",3 to 5 years,Researcher,Self-taught,10,15,10,10,10,45,Supervised Machine Learning (Tabular Data),"Decision Trees - Random Forests,Evolutionary Approaches,Gradient Boosting,Support Vector Machines (SVMs)",I prefer not to answer,Government,"5,000 to 9,999 employees",Stayed the same,1-2 years,An external recruiter or headhunter,Somewhat important,Research that advances the state of the art of machine learning,GPU accelerated Workstation,Text data,Sometimes,1GB,"Evolutionary Approaches,Gradient Boosted Machines,SVMs","Java,Python,Salfrod Systems CART/MARS/TreeNet/RF/SPM,Unix shell / awk",,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,,,Most of the time,,,,,Sometimes,,,,,,,,,,,,Most of the time,,,,"A/B Testing,Collaborative Filtering,Evolutionary Approaches",Most of the time,,,,Often,,,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,50,Enough to refine and innovate on the algorithm,"Limitations of tools,Need to coordinate with IT,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,,,,,,,,,Often,,Most of the time,,,,Often,,,,26-50% of projects,More internal than external,Central Insights Team,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
Male,Spain,35,"Independent contractor, freelancer, or self-employed",,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Other,32,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Fine,,TensorFlow,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Online courses,Personal Projects,Stack Overflow Q&A",,,,,,,Very useful,,,,Somewhat useful,Very useful,,Somewhat useful,,,,,"No Free Hunch Blog,Other (Separate different answers with semicolon)",1-2 years,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,,,,"Coursera,Udacity",Basic laptop (Macbook),2 - 10 hours,Kaggle Competitions,Sort of (Explain more),Master's degree,"Information technology, networking, or system administration",Less than a year,"Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",20,10,0,0,70,0,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression",A professional degree,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,0,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Somewhat important,Somewhat important,Very Important,Not important,Somewhat important,Somewhat important,Somewhat important
Male,People 's Republic of China,23,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,1 to 2 years,"Data Miner,Programmer",Work,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Pakistan,22,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by company that makes advanced analytic software,R,Deep learning,Matlab,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping)","College/University,Kaggle,Personal Projects",,,Very useful,,,,Very useful,,,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Computer Science,3 to 5 years,Other,"Online courses (coursera, udemy, edx, etc.)",0,20,0,50,30,0,"Computer Vision,Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Technology,10 to 19 employees,Increased significantly,1-2 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Build prototypes to explore applying machine learning to new areas,Gaming Laptop (Laptop + CUDA capable GPU),Other,,10GB,"GANs,Neural Networks","Amazon Web services,Jupyter notebooks,Python,TensorFlow",,Sometimes,,,,,,,,,,,,,,,Rarely,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Most of the time,,,,,,"Data Visualization,GANs,Neural Networks,Simulation",,,,,,,Often,,,,Rarely,,,,,,,,,Most of the time,,,,,,,Most of the time,,,,,,,20,50,0,20,10,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Lack of data science talent in the organization,Limitations of tools",,,,,,,,,Often,,,,Sometimes,,,,,,,,,,10-25% of projects,More internal than external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Commercial Data Platform,,Bitbucket,Most of the time,60000,EUR,I was not employed 3 years ago,7,,,,,,,,,,,,,,,,,,
Male,Czech Republic,29,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Computer Science,3 to 5 years,Data Scientist,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Taiwan,51,Employed full-time,,,Yes,,Scientist/Researcher,Perfectly,Employed by college or university,Weka,Deep learning,C/C++/C#,"Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Computer Science,More than 10 years,"Computer Scientist,Data Analyst,Data Miner,Researcher",University courses,0,0,40,60,0,0,"Natural Language Processing,Recommendation Engines,Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Neural Networks - CNNs,Neural Networks - GANs",Primary/elementary school,Academic,100 to 499 employees,Increased slightly,More than 10 years,A tech-specific job board,Very important,Research that advances the state of the art of machine learning,"Basic laptop (Macbook),GPU accelerated Workstation,Laptop or Workstation and private datacenters,Traditional Workstation","Text data,Relational data",Never,100MB,"Bayesian Techniques,Decision Trees,Neural Networks,SVMs","C/C++,Java,Perl,Python,R,Unix shell / awk",,,,Most of the time,,,,,,,,,,,Often,,,,,,,,,,,,,,,Sometimes,Sometimes,,Sometimes,,,,,,,,,,,,,,,Often,,,,"Association Rules,Bayesian Techniques,Cross-Validation,Decision Trees,kNN and Other Clustering,Logistic Regression,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,Recommender Systems,Segmentation,SVMs,Text Analytics",,Sometimes,Sometimes,,,Often,,Often,,,,,,Sometimes,,Sometimes,,,Often,Most of the time,Sometimes,,,Often,,Often,,Sometimes,Most of the time,,,,,40,40,0,10,10,0,Enough to refine and innovate on the algorithm,"Lack of funds to buy useful datasets from external sources,Limitations of tools,Organization is small and cannot afford a data science team,Unavailability of/difficult access to data",,,,,,,,,,Most of the time,,,Often,,,Sometimes,,,,,Often,,Less than 10% of projects,More external than internal,IT Department,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Commercial Data Platform,Email,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.)",Most of the time,1500000,TWD,Has stayed about the same (has not increased or decreased more than 5%),10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
Male,India,21,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,Google Cloud Compute,Neural Nets,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website",Online courses,,,,,,,,,,,Very useful,,,,,,,,Becoming a Data Scientist Podcast,< 1 year,Necessary,Necessary,,,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,,,,Coursera,Workstation + Cloud service,2 - 10 hours,Online Courses and Certifications,No,I did not complete any formal education past high school,,,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Logistic Regression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important
Male,United States,26,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,6 to 10 years,,University courses,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,28,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by company that makes advanced analytic software,TensorFlow,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","Arxiv,Blogs,Kaggle,Online courses,Tutoring/mentoring,YouTube Videos",Very useful,Somewhat useful,,,,,Somewhat useful,,,,Very useful,,,,,,Somewhat useful,Very useful,KDnuggets Blog,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Electrical Engineering,1 to 2 years,"Data Scientist,Software Developer/Software Engineer",Kaggle competitions,20,20,20,10,30,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Logistic Regression,Neural Networks - CNNs",Primary/elementary school,Mix of fields,Fewer than 10 employees,Stayed the same,1-2 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Build prototypes to explore applying machine learning to new areas,GPU accelerated Workstation,Image data,Sometimes,10GB,"CNNs,Neural Networks","C/C++,Jupyter notebooks,Python,TensorFlow",,,,Rarely,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,Most of the time,,,,,,"CNNs,Cross-Validation,Ensemble Methods,Neural Networks",,,,Most of the time,,Often,,,Sometimes,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,40,20,20,10,10,0,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Dirty data,Lack of data science talent in the organization,Lack of significant domain expert input,Limitations in the state of the art in machine learning,Organization is small and cannot afford a data science team",,,,Sometimes,Often,,,,Often,,Often,Sometimes,,,,Sometimes,,,,,,,51-75% of projects,More internal than external,Standalone Team,imagenet,annotating the data takes lot of time.,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Company Developed Platform,,Git,Sometimes,1450000,INR,I do not want to share information about my salary/compensation,6,,,,,,,,,,,,,,,,,,
Male,Germany,34,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,I don't plan on learning a new tool/technology,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Conferences,Friends network,Kaggle,Personal Projects",,,,,Somewhat useful,Somewhat useful,Very useful,,,,,Very useful,,,,,,,Data Elixir Newsletter,,,,,,,,,,,,,,,,,,,,Doctoral degree,Physics,6 to 10 years,Researcher,"Online courses (coursera, udemy, edx, etc.)",30,20,5,5,40,0,"Recommendation Engines,Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression",A doctoral degree,Technology,"10,000 or more employees",Increased significantly,1-2 years,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),Relational data,Rarely,1GB,"Gradient Boosted Machines,Random Forests","Amazon Web services,Hadoop/Hive/Pig,Jupyter notebooks,Python,R,Spark / MLlib,Unix shell / awk",,Sometimes,,,,,,,Often,,,,,,,,Often,,,,,,,,,,,,,,Often,,Most of the time,,,,,,,,Most of the time,,,,,,,Often,,,,"Cross-Validation,Gradient Boosted Machines,kNN and Other Clustering,Random Forests,Recommender Systems,Time Series Analysis",,,,,,Often,,,,,,Sometimes,,Rarely,,,,,,,,,Most of the time,Sometimes,,,,,,Rarely,,,,25,15,20,15,25,0,Enough to tune the parameters properly,"Inability to integrate findings into organization's decision-making process,Lack of significant domain expert input,Limitations of tools,Privacy issues,Unavailability of/difficult access to data",,,,,,,,Sometimes,,,Often,,Sometimes,,,,Most of the time,,,,Most of the time,,26-50% of projects,More internal than external,IT Department,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,"Bitbucket,Git,Subversion",Sometimes,80000,EUR,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Female,United States,37,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Fine,Employed by professional services/consulting firm,Python,Regression,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,Kaggle,Newsletters,Stack Overflow Q&A,Textbook",,Somewhat useful,,,,,Very useful,Very useful,,,,,,Somewhat useful,Very useful,,,,KDnuggets Blog,1-2 years,Nice to have,Necessary,Nice to have,Unnecessary,Nice to have,Nice to have,Nice to have,Unnecessary,Unnecessary,Nice to have,,,,,Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,No,Bachelor's degree,Electrical Engineering,3 to 5 years,"Engineer,Programmer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",30,50,0,20,0,0,"Survival Analysis,Time Series",Logistic Regression,A master's degree,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Not important,Not important,Somewhat important,Not important,Not important,Somewhat important,Not important,Somewhat important,Not important
Male,United States,61,Employed full-time,,,Yes,,Data Analyst,Poorly,Employed by company that makes advanced analytic software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,,6 to 10 years,"Business Analyst,Other",Work,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
