Male,Finland,29,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by non-profit or NGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,,1 to 2 years,,"Online courses (coursera, udemy, edx, etc.)",0,60,10,30,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Financial,100 to 499 employees,Increased slightly,Don't know,A general-purpose job board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Argentina,33,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Other,Less than a year,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",30,20,2,45,1,2,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods",A master's degree,Government,500 to 999 employees,Increased slightly,Less than one year,"A friend, family member, or former colleague told me",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,NA,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Computer Science,6 to 10 years,,Self-taught,70,30,0,0,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Time Series,Unsupervised Learning","Decision Trees - Random Forests,Ensemble Methods",A bachelor's degree,CRM/Marketing,"10,000 or more employees",Increased slightly,Less than one year,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),"Text data,Relational data",Most of the time,100MB,"Random Forests,Regression/Logistic Regression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Spain,38,"Independent contractor, freelancer, or self-employed",,,Yes,,Computer Scientist,,,Julia,Deep learning,Other,Google Search,"Blogs,Personal Projects,Stack Overflow Q&A,YouTube Videos",,Somewhat useful,,,,,,,,,,Very useful,,Very useful,,,,Very useful,KDnuggets Blog,,,,,,,,,,,,,,,,,,,No,Master's degree,Electrical Engineering,3 to 5 years,"Computer Scientist,Engineer,Programmer",Self-taught,80,0,20,0,0,0,"Natural Language Processing,Outlier detection (e.g. Fraud detection)","Neural Networks - CNNs,Neural Networks - RNNs",A doctoral degree,Internet-based,,,,,Not at all important,Build and/or run a machine learning service that operationally improves your product or workflows,"GPU accelerated Workstation,Laptop or Workstation and private datacenters","Text data,Relational data",Sometimes,100GB,"Neural Networks,RNNs","Hadoop/Hive/Pig,Java,NoSQL,Python,Spark / MLlib,TensorFlow",,,,,,,,,Sometimes,,,,,,Often,,,,,,,,,,,,Most of the time,,,,Sometimes,,,,,,,,,,Often,,,,,Sometimes,,,,,,"Natural Language Processing,Neural Networks,RNNs",,,,,,,,,,,,,,,,,,,Most of the time,Often,,,,,Often,,,,,,,,,10,50,20,10,10,0,Enough to explain the algorithm to someone non-technical,"Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,Organization is small and cannot afford a data science team,The lack of a clear question to be answering or a clear direction to go in with the available data",,,,,,,,,Most of the time,Most of the time,Often,,,,,Most of the time,,,,Sometimes,,,Less than 10% of projects,More internal than external,IT Department,corpora for different languages,"datasets are too general, while usecases would benefit from more domain-specific datasets","Document-oriented (e.g. MongoDB/Elasticsearch),Graph (e.g. GraphBase/Neo4j),Key-value store (e.g. Redis/Riak),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)",I don't typically share data,,Git,Most of the time,600000,DKK,Has increased between 6% and 19%,6,,,,,,,,,,,,,,,,,,
Male,India,25,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,"Employed by professional services/consulting firm,Employed by company that makes advanced analytic software",Spark / MLlib,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search","College/University,Kaggle,Online courses,Textbook",,,Somewhat useful,,,,Somewhat useful,,,,Somewhat useful,,,,Very useful,,,,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Computer Science,1 to 2 years,"Engineer,Programmer,Software Developer/Software Engineer",University courses,30,20,20,20,10,0,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)","Decision Trees - Random Forests,Neural Networks - CNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Technology,"10,000 or more employees",Stayed the same,1-2 years,A career fair or on-campus recruiting event,Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and private datacenters,"Text data,Relational data",Sometimes,100MB,"Bayesian Techniques,Ensemble Methods,Random Forests,Regression/Logistic Regression","MATLAB/Octave,Python,R,Tableau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Often,,,,,,,,,,,,,,Sometimes,,,,,,,"Decision Trees,kNN and Other Clustering,Naive Bayes,Natural Language Processing",,,,,,,,Sometimes,,,,,,,,,,Often,Sometimes,,,,,,,,,,,,,,,20,20,20,30,10,0,Enough to run the code / standard library,"Data Science results not used by business decision makers,Dirty data,Limitations of tools,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,,,,,,,,,,,,Sometimes,,,,Often,,,Sometimes,Sometimes,,10-25% of projects,More internal than external,IT Department,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Graph (e.g. GraphBase/Neo4j)",Company Developed Platform,,Git,Sometimes,1500000,INR,I was not employed 3 years ago,5,,,,,,,,,,,,,,,,,,
Male,Germany,29,Employed full-time,,,Yes,,Researcher,Poorly,"Employed by college or university,Self-employed",TensorFlow,Deep learning,R,"Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Arxiv,Blogs,College/University,Conferences,Kaggle,Non-Kaggle online communities,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,Trade book,Tutoring/mentoring,YouTube Videos",Very useful,Very useful,Very useful,,Very useful,,Somewhat useful,,Very useful,,Very useful,Very useful,,Somewhat useful,Very useful,Very useful,Very useful,Somewhat useful,"Jack's Import AI Newsletter,R Bloggers Blog Aggregator,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman)",,,,,,,,,,,,,,,,,,,Yes,Master's degree,A health science,6 to 10 years,"Researcher,Statistician",University courses,30,10,10,50,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A master's degree,Academic,"1,000 to 4,999 employees",Increased significantly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Research that advances the state of the art of machine learning,"Basic laptop (Macbook),Workstation + Cloud service","Text data,Relational data",Rarely,1GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Random Forests,Regression/Logistic Regression","C/C++,MATLAB/Octave,Microsoft R Server (Formerly Revolution Analytics),Python,R,SQL",,,,Sometimes,,,,,,,,,,,,,,,,,Often,,,Most of the time,,,,,,,Most of the time,,Most of the time,,,,,,,,,Often,,,,,,,,,,"Cross-Validation,Data Visualization,Ensemble Methods,Logistic Regression,Prescriptive Modeling",,,,,,Most of the time,Most of the time,,Often,,,,,,,Often,,,,,,Often,,,,,,,,,,,,10,40,10,10,30,0,Enough to refine and innovate on the algorithm,"Dirty data,Lack of data science talent in the organization,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,,Most of the time,,,,Often,,,,,,,,Sometimes,,Often,,,,51-75% of projects,Entirely internal,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Email,Share Drive/SharePoint",,"Bitbucket,Generic non-cloud file sharing software (Email/Shared Server/etc.)",,80000,EUR,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Male,Russia,39,Employed full-time,,,No,Yes,Business Analyst,Fine,Employed by professional services/consulting firm,Python,Neural Nets,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Kaggle,Online courses",,,,,,,Somewhat useful,,,,Somewhat useful,,,,,,,,,< 1 year,Unnecessary,Unnecessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Necessary,Unnecessary,Nice to have,,,,"Coursera,edX,Udacity",Traditional Workstation,2 - 10 hours,Kaggle Competitions,No,Professional degree,,Less than a year,"Operations Research Practitioner,Other","Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,,,A professional degree,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Not important,Somewhat important,Somewhat important,Not important
Male,France,51,"Not employed, but looking for work",,,,,,,,Python,Deep learning,R,Google Search,"Online courses,Stack Overflow Q&A,YouTube Videos",,,,,,,,,,,Very useful,,,Very useful,,,,Somewhat useful,"Becoming a Data Scientist Podcast,No Free Hunch Blog,O'Reilly Data Newsletter",1-2 years,Necessary,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,"DataCamp,edX",Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,Sort of (Explain more),Master's degree,Engineering (non-computer focused),I don't write code to analyze data,Other,"Online courses (coursera, udemy, edx, etc.)",15,75,0,0,10,0,"Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Random Forests,Logistic Regression",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Female,Netherlands,24,"Not employed, but looking for work",,,,,,,,TensorFlow,Neural Nets,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,University/Non-profit research group websites","College/University,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring",,,Very useful,,,,Very useful,,,,Somewhat useful,Somewhat useful,,Somewhat useful,,,Somewhat useful,,"Data Machina Newsletter,Emergent/Future Newsletter (Algorithmia),No Free Hunch Blog",< 1 year,Nice to have,Necessary,,,Necessary,Nice to have,Nice to have,,,,,,,"Coursera,edX,Udacity",Basic laptop (Macbook),2 - 10 hours,Github Portfolio,Sort of (Explain more),Master's degree,Electrical Engineering,Less than a year,I haven't started working yet,University courses,20,30,0,50,0,0,"Computer Vision,Reinforcement learning,Supervised Machine Learning (Tabular Data)","Bayesian Techniques,Logistic Regression,Markov Logic Networks,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Not important,Somewhat important,Somewhat important,Very Important,Somewhat important
Male,Other,24,"Not employed, but looking for work",,,,,,,,NoSQL,Deep learning,Python,Google Search,"Blogs,College/University,Kaggle,Newsletters,Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,Very useful,Somewhat useful,,,,Very useful,Somewhat useful,,,Very useful,Very useful,,Very useful,,,,Very useful,"KDnuggets Blog,O'Reilly Data Newsletter,R Bloggers Blog Aggregator",1-2 years,Necessary,Nice to have,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,,,,"Coursera,DataCamp,Other",Basic laptop (Macbook),0 - 1 hour,Master's degree,Sort of (Explain more),Bachelor's degree,Computer Science,3 to 5 years,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",40,60,0,0,0,0,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression","Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,0,,,,,,,,,,,,,,,,
Male,Other,22,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,,1 to 2 years,"Business Analyst,Data Analyst,Data Scientist,Engineer,Machine Learning Engineer,Programmer","Online courses (coursera, udemy, edx, etc.)",50,30,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,India,24,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that performs advanced analytics,SAS Base,Support Vector Machines (SVM),R,I collect my own data (e.g. web-scraping),"Blogs,Kaggle,Official documentation,Online courses,Textbook,YouTube Videos",,Somewhat useful,,,,,Somewhat useful,,,Very useful,Somewhat useful,,,,Very useful,,,Very useful,"Data Machina Newsletter,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Other,Less than a year,"Data Analyst,Statistician",Self-taught,50,10,20,10,0,10,"Survival Analysis,Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Mix of fields,10 to 19 employees,Stayed the same,3-5 years,"A friend, family member, or former colleague told me",Very important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,"Text data,Relational data",Most of the time,100MB,"Bayesian Techniques,CNNs,Decision Trees,Random Forests,Regression/Logistic Regression,SVMs","Microsoft Excel Data Mining,Microsoft SQL Server Data Mining,Python,R,SQL,Tableau",,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,Often,,Most of the time,,,,,,,,,Most of the time,,,Often,,,,,,,"A/B Testing,Bayesian Techniques,Decision Trees,kNN and Other Clustering,Logistic Regression,Naive Bayes,Random Forests,Segmentation,Time Series Analysis",Often,,Often,,,,,Most of the time,,,,,,Most of the time,,Most of the time,,Often,,,,,Most of the time,,,Often,,,,Most of the time,,,,45,20,15,10,10,0,"Enough to code it again from scratch, albeit it may run slowly",I prefer not to say,,,,,,,Sometimes,,,,,,,,,,,,,,,,10-25% of projects,More internal than external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Other,,Other,Rarely,480000,INR,Other,5,,,,,,,,,,,,,,,,,,
Male,France,26,Employed full-time,,,Yes,,Other,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Mathematics or statistics,1 to 2 years,"Data Analyst,Researcher,Statistician",University courses,50,30,10,10,0,0,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Logistic Regression",A bachelor's degree,Pharmaceutical,20 to 99 employees,Stayed the same,3-5 years,A general-purpose job board,Somewhat important,Analyze and understand data to influence product or business decisions,Traditional Workstation,Relational data,Sometimes,,"Decision Trees,Regression/Logistic Regression","Python,R,SQL,Unix shell / awk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,,Most of the time,,,,,,,,,Rarely,,,,,,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Nigeria,42,Employed full-time,,,Yes,,Engineer,Fine,Employed by a company that doesn't perform advanced analytics,Amazon Web services,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Kaggle,Online courses,Personal Projects",,,,,,,Very useful,,,,Very useful,Somewhat useful,,,,,,,"Becoming a Data Scientist Podcast,Data Machina Newsletter,The Analytics Dispatch Newsletter",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Electrical Engineering,1 to 2 years,"Engineer,Researcher","Online courses (coursera, udemy, edx, etc.)",20,75,0,0,5,0,Supervised Machine Learning (Tabular Data),,A bachelor's degree,Manufacturing,"10,000 or more employees",Increased slightly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Build prototypes to explore applying machine learning to new areas,Traditional Workstation,"Text data,Relational data",Sometimes,1MB,"Bayesian Techniques,Markov Logic Networks,Neural Networks","Amazon Machine Learning,Python",Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"Bayesian Techniques,Naive Bayes,Natural Language Processing,Neural Networks",,,Often,,,,,,,,,,,,,,,Sometimes,Sometimes,Often,,,,,,,,,,,,,,60,30,0,0,10,0,Enough to explain the algorithm to someone non-technical,"Difficulties in deployment/scoring,Lack of significant domain expert input,Team using multiple ad-hoc development environments such as Python/R/Java/etc.",,,,Often,,,,,,,Often,,,,,,,,Most of the time,,,,51-75% of projects,More internal than external,Central Insights Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Company Developed Platform,,Generic cloud file sharing software (Dropbox/Box/etc.),Rarely,10000000,NGN,Has decreased between 6% and 19%,7,,,,,,,,,,,,,,,,,,
Male,United States,34,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by professional services/consulting firm,TensorFlow,Text Mining,R,"GitHub,Google Search,I collect my own data (e.g. web-scraping)","Arxiv,Blogs,College/University,Company internal community,Conferences,Friends network,Official documentation,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Trade book,YouTube Videos",Very useful,Very useful,Very useful,Somewhat useful,Somewhat useful,Very useful,,,,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,,Very useful,"Linear Digressions Podcast,Partially Derivative Podcast,Other (Separate different answers with semicolon)",,,,,,,,,,,,,,,,,,,No,Bachelor's degree,Mathematics or statistics,6 to 10 years,"Programmer,Software Developer/Software Engineer",University courses,30,30,20,20,0,0,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A master's degree,Government,100 to 499 employees,Increased significantly,Don't know,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data",Laptop or Workstation and local IT supported servers,"Image data,Text data,Relational data",Always,,,"Amazon Web services,C/C++,Hadoop/Hive/Pig,Java,NoSQL,Python,R,Spark / MLlib,SQL,Unix shell / awk",,Most of the time,,Rarely,,,,,Sometimes,,,,,,Most of the time,,,,,,,,,,,,Most of the time,,,,Sometimes,,Often,,,,,,,,Sometimes,Most of the time,,,,,,Most of the time,,,,"A/B Testing,Bayesian Techniques,Data Visualization,Decision Trees,Logistic Regression,Naive Bayes,Text Analytics,Time Series Analysis",Often,,Often,,,,Most of the time,Often,,,,,,,,Often,,Often,,,,,,,,,,,Often,Often,,,,5,60,20,10,5,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,I prefer not to say,,,,,,,,,,,,,,,,,,,,,,,26-50% of projects,Entirely internal,Standalone Team,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,"Bitbucket,Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Never,,,Has increased 20% or more,I prefer not to share,,,,,,,,,,,,,,,,,,
Female,Other,35,"Independent contractor, freelancer, or self-employed",,,Yes,,Other,,Employed by college or university,SQL,Neural Nets,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,I collect my own data (e.g. web-scraping)","Online courses,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,,,,,,,,Somewhat useful,Very useful,,Somewhat useful,,,,Somewhat useful,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,No,Master's degree,Biology,6 to 10 years,"Operations Research Practitioner,Researcher,Other",Self-taught,15,45,0,40,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Logistic Regression",A professional degree,Mix of fields,,,,,Somewhat important,Other,Traditional Workstation,"Image data,Text data,Relational data",Never,10MB,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression","MATLAB/Octave,Python,R,Tableau,Unix shell / awk",,,,,,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,Sometimes,,Most of the time,,,,,,,,,,,,Sometimes,,,Rarely,,,,"Bayesian Techniques,Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,PCA and Dimensionality Reduction,Random Forests,Simulation,Text Analytics",,,Rarely,,,Often,Most of the time,Often,,,,,,,,Most of the time,,,,,Most of the time,,Often,,,,Often,,Often,,,,,50,10,0,15,25,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Explaining data science to others,Lack of funds to buy useful datasets from external sources,Limitations of tools,Need to coordinate with IT,Organization is small and cannot afford a data science team",Most of the time,Most of the time,,,,Often,,,,Most of the time,,,Most of the time,,Most of the time,Often,,,,,,,100% of projects,More external than internal,Standalone Team,non-proprietary; citizen science programs,hardware capacity,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Commercial Data Platform,Share Drive/SharePoint",,Git,Most of the time,15000,USD,Has decreased 20% or more,1 - Highly Dissatisfied,,,,,,,,,,,,,,,,,,
Female,Italy,39,"Not employed, but looking for work",,,,,,,,IBM Watson / Waton Analytics,Deep learning,Python,GitHub,"Blogs,Newsletters,Official documentation,Online courses,YouTube Videos",,Somewhat useful,,,,,,Somewhat useful,,Very useful,Very useful,,,,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,Less than a year,Other,"Online courses (coursera, udemy, edx, etc.)",50,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Malaysia,22,Employed full-time,,,No,Yes,Data Analyst,Fine,Employed by company that makes advanced analytic software,RapidMiner (free version),Genetic & Evolutionary Algorithms,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,University/Non-profit research group websites","College/University,Company internal community,Kaggle,Newsletters,Online courses,Personal Projects,Tutoring/mentoring,YouTube Videos",,,Very useful,Very useful,,,Very useful,Very useful,,,Very useful,Very useful,,,,,Very useful,Very useful,"Becoming a Data Scientist Podcast,KDnuggets Blog,O'Reilly Data Newsletter",< 1 year,Necessary,Necessary,Nice to have,Necessary,Necessary,Necessary,Necessary,Necessary,Nice to have,Necessary,,,,"Coursera,edX",Laptop or Workstation and local IT supported servers,2 - 10 hours,Experience from work in a company related to ML,No,Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,University courses,20,30,10,40,0,0,"Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",Primary/elementary school,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,3-5,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important
